Gene,Set
SF3B3,SCZ_SCHEMA (p<0.05)
SGCA,SCZ_SCHEMA (p<0.05)
SHANK3,SCZ_SCHEMA (p<0.05)
SIDT1,SCZ_SCHEMA (p<0.05)
SIGLEC6,SCZ_SCHEMA (p<0.05)
SIX1,SCZ_SCHEMA (p<0.05)
SKA3,SCZ_SCHEMA (p<0.05)
SLAMF6,SCZ_SCHEMA (p<0.05)
SLC11A2,SCZ_SCHEMA (p<0.05)
SLC12A2,SCZ_SCHEMA (p<0.05)
SLC16A9,SCZ_SCHEMA (p<0.05)
SLC1A1,SCZ_SCHEMA (p<0.05)
SLC22A1,SCZ_SCHEMA (p<0.05)
SLC22A11,SCZ_SCHEMA (p<0.05)
SLC25A32,SCZ_SCHEMA (p<0.05)
SLC25A39,SCZ_SCHEMA (p<0.05)
SLC25A43,SCZ_SCHEMA (p<0.05)
SLC30A1,SCZ_SCHEMA (p<0.05)
SLC31A1,SCZ_SCHEMA (p<0.05)
SLC32A1,SCZ_SCHEMA (p<0.05)
SLC34A2,SCZ_SCHEMA (p<0.05)
SLC36A1,SCZ_SCHEMA (p<0.05)
SLC39A10,SCZ_SCHEMA (p<0.05)
SLC39A4,SCZ_SCHEMA (p<0.05)
SLC39A7,SCZ_SCHEMA (p<0.05)
SLC52A2,SCZ_SCHEMA (p<0.05)
SLC5A7,SCZ_SCHEMA (p<0.05)
SLITRK4,SCZ_SCHEMA (p<0.05)
SLITRK5,SCZ_SCHEMA (p<0.05)
SLX4IP,SCZ_SCHEMA (p<0.05)
SMAD7,SCZ_SCHEMA (p<0.05)
SMAD9,SCZ_SCHEMA (p<0.05)
SMARCA1,SCZ_SCHEMA (p<0.05)
SMARCAD1,SCZ_SCHEMA (p<0.05)
SMCR8,SCZ_SCHEMA (p<0.05)
SMG7,SCZ_SCHEMA (p<0.05)
SNX10,SCZ_SCHEMA (p<0.05)
SNX30,SCZ_SCHEMA (p<0.05)
SNX31,SCZ_SCHEMA (p<0.05)
SNX5,SCZ_SCHEMA (p<0.05)
SNX9,SCZ_SCHEMA (p<0.05)
SOBP,SCZ_SCHEMA (p<0.05)
SOGA3,SCZ_SCHEMA (p<0.05)
SORCS1,SCZ_SCHEMA (p<0.05)
SORT1,SCZ_SCHEMA (p<0.05)
SP140L,SCZ_SCHEMA (p<0.05)
SP4,SCZ_SCHEMA (p<0.05)
SPAG5,SCZ_SCHEMA (p<0.05)
SPATA18,SCZ_SCHEMA (p<0.05)
SPATA5L1,SCZ_SCHEMA (p<0.05)
SPHK2,SCZ_SCHEMA (p<0.05)
SPHKAP,SCZ_SCHEMA (p<0.05)
SPNS3,SCZ_SCHEMA (p<0.05)
SPOPL,SCZ_SCHEMA (p<0.05)
SRCAP,SCZ_SCHEMA (p<0.05)
SRCRB4D,SCZ_SCHEMA (p<0.05)
SREK1,SCZ_SCHEMA (p<0.05)
SRP68,SCZ_SCHEMA (p<0.05)
SRPK1,SCZ_SCHEMA (p<0.05)
SRRM1,SCZ_SCHEMA (p<0.05)
SRRM2,SCZ_SCHEMA (p<0.05)
SRXN1,SCZ_SCHEMA (p<0.05)
ST18,SCZ_SCHEMA (p<0.05)
STAG1,SCZ_SCHEMA (p<0.05)
STAT6,SCZ_SCHEMA (p<0.05)
STEAP1B,SCZ_SCHEMA (p<0.05)
STEAP2,SCZ_SCHEMA (p<0.05)
STK25,SCZ_SCHEMA (p<0.05)
STRBP,SCZ_SCHEMA (p<0.05)
STRN4,SCZ_SCHEMA (p<0.05)
STX7,SCZ_SCHEMA (p<0.05)
SV2A,SCZ_SCHEMA (p<0.05)
SYF2,SCZ_SCHEMA (p<0.05)
SYNGR4,SCZ_SCHEMA (p<0.05)
SYT10,SCZ_SCHEMA (p<0.05)
T,SCZ_SCHEMA (p<0.05)
TACC1,SCZ_SCHEMA (p<0.05)
TAF15,SCZ_SCHEMA (p<0.05)
TAF5L,SCZ_SCHEMA (p<0.05)
TAOK2,SCZ_SCHEMA (p<0.05)
TBC1D8B,SCZ_SCHEMA (p<0.05)
TBKBP1,SCZ_SCHEMA (p<0.05)
TDRP,SCZ_SCHEMA (p<0.05)
TECRL,SCZ_SCHEMA (p<0.05)
TEFM,SCZ_SCHEMA (p<0.05)
TERF1,SCZ_SCHEMA (p<0.05)
TET2,SCZ_SCHEMA (p<0.05)
TEX13A,SCZ_SCHEMA (p<0.05)
TFDP2,SCZ_SCHEMA (p<0.05)
TGM1,SCZ_SCHEMA (p<0.05)
TGOLN2,SCZ_SCHEMA (p<0.05)
THBS4,SCZ_SCHEMA (p<0.05)
TINAGL1,SCZ_SCHEMA (p<0.05)
TLE4,SCZ_SCHEMA (p<0.05)
TLK2,SCZ_SCHEMA (p<0.05)
TLR2,SCZ_SCHEMA (p<0.05)
TLR6,SCZ_SCHEMA (p<0.05)
TMEM115,SCZ_SCHEMA (p<0.05)
TMEM183A,SCZ_SCHEMA (p<0.05)
TMEM241,SCZ_SCHEMA (p<0.05)
TMEM53,SCZ_SCHEMA (p<0.05)
TMEM72,SCZ_SCHEMA (p<0.05)
TMEM92,SCZ_SCHEMA (p<0.05)
TMEM99,SCZ_SCHEMA (p<0.05)
TMOD1,SCZ_SCHEMA (p<0.05)
TMPRSS11E,SCZ_SCHEMA (p<0.05)
TNFAIP1,SCZ_SCHEMA (p<0.05)
TNNI1,SCZ_SCHEMA (p<0.05)
TNNI3,SCZ_SCHEMA (p<0.05)
TNR,SCZ_SCHEMA (p<0.05)
TOP2B,SCZ_SCHEMA (p<0.05)
TP53BP1,SCZ_SCHEMA (p<0.05)
TP53I11,SCZ_SCHEMA (p<0.05)
TPBG,SCZ_SCHEMA (p<0.05)
TRA2B,SCZ_SCHEMA (p<0.05)
TRAPPC10,SCZ_SCHEMA (p<0.05)
TRAPPC6A,SCZ_SCHEMA (p<0.05)
TRIM46,SCZ_SCHEMA (p<0.05)
TRIM58,SCZ_SCHEMA (p<0.05)
TRIM67,SCZ_SCHEMA (p<0.05)
TRIML2,SCZ_SCHEMA (p<0.05)
TRIO,SCZ_SCHEMA (p<0.05)
TRIT1,SCZ_SCHEMA (p<0.05)
TRPV1,SCZ_SCHEMA (p<0.05)
TRUB2,SCZ_SCHEMA (p<0.05)
TSC22D1,SCZ_SCHEMA (p<0.05)
TSPO2,SCZ_SCHEMA (p<0.05)
TSPYL5,SCZ_SCHEMA (p<0.05)
TTN,SCZ_SCHEMA (p<0.05)
TUBA4A,SCZ_SCHEMA (p<0.05)
TUBB,SCZ_SCHEMA (p<0.05)
TUBB8,SCZ_SCHEMA (p<0.05)
TUBGCP2,SCZ_SCHEMA (p<0.05)
TXK,SCZ_SCHEMA (p<0.05)
TXLNB,SCZ_SCHEMA (p<0.05)
TXNL4A,SCZ_SCHEMA (p<0.05)
UBE2E3,SCZ_SCHEMA (p<0.05)
UBE2L3,SCZ_SCHEMA (p<0.05)
UBQLN1,SCZ_SCHEMA (p<0.05)
UBR1,SCZ_SCHEMA (p<0.05)
UBTF,SCZ_SCHEMA (p<0.05)
UBXN7,SCZ_SCHEMA (p<0.05)
UGT2B11,SCZ_SCHEMA (p<0.05)
ULK1,SCZ_SCHEMA (p<0.05)
UNC79,SCZ_SCHEMA (p<0.05)
UPB1,SCZ_SCHEMA (p<0.05)
UPF2,SCZ_SCHEMA (p<0.05)
UQCRC1,SCZ_SCHEMA (p<0.05)
UROC1,SCZ_SCHEMA (p<0.05)
USP13,SCZ_SCHEMA (p<0.05)
USP39,SCZ_SCHEMA (p<0.05)
UST,SCZ_SCHEMA (p<0.05)
VAV1,SCZ_SCHEMA (p<0.05)
VAV3,SCZ_SCHEMA (p<0.05)
VCX,SCZ_SCHEMA (p<0.05)
VIL1,SCZ_SCHEMA (p<0.05)
VPS13B,SCZ_SCHEMA (p<0.05)
VSTM4,SCZ_SCHEMA (p<0.05)
WDTC1,SCZ_SCHEMA (p<0.05)
WFS1,SCZ_SCHEMA (p<0.05)
WIPI1,SCZ_SCHEMA (p<0.05)
WIZ,SCZ_SCHEMA (p<0.05)
WNT8A,SCZ_SCHEMA (p<0.05)
WNT8B,SCZ_SCHEMA (p<0.05)
WNT9B,SCZ_SCHEMA (p<0.05)
XIRP2,SCZ_SCHEMA (p<0.05)
XKR6,SCZ_SCHEMA (p<0.05)
XPO7,SCZ_SCHEMA (p<0.05)
YEATS4,SCZ_SCHEMA (p<0.05)
ZC3H12B,SCZ_SCHEMA (p<0.05)
ZC3H15,SCZ_SCHEMA (p<0.05)
ZCCHC14,SCZ_SCHEMA (p<0.05)
ZER1,SCZ_SCHEMA (p<0.05)
ZFAND2A,SCZ_SCHEMA (p<0.05)
ZFC3H1,SCZ_SCHEMA (p<0.05)
ZMYM2,SCZ_SCHEMA (p<0.05)
ZMYND11,SCZ_SCHEMA (p<0.05)
ZNF136,SCZ_SCHEMA (p<0.05)
ZNF138,SCZ_SCHEMA (p<0.05)
ZNF2,SCZ_SCHEMA (p<0.05)
ZNF221,SCZ_SCHEMA (p<0.05)
ZNF263,SCZ_SCHEMA (p<0.05)
ZNF318,SCZ_SCHEMA (p<0.05)
ZNF333,SCZ_SCHEMA (p<0.05)
ZNF366,SCZ_SCHEMA (p<0.05)
ZNF416,SCZ_SCHEMA (p<0.05)
ZNF445,SCZ_SCHEMA (p<0.05)
ZNF471,SCZ_SCHEMA (p<0.05)
ZNF512B,SCZ_SCHEMA (p<0.05)
ZNF526,SCZ_SCHEMA (p<0.05)
ZNF528,SCZ_SCHEMA (p<0.05)
ZNF532,SCZ_SCHEMA (p<0.05)
ZNF547,SCZ_SCHEMA (p<0.05)
ZNF569,SCZ_SCHEMA (p<0.05)
ZNF578,SCZ_SCHEMA (p<0.05)
ZNF638,SCZ_SCHEMA (p<0.05)
ZNF678,SCZ_SCHEMA (p<0.05)
ZNF70,SCZ_SCHEMA (p<0.05)
ZNF714,SCZ_SCHEMA (p<0.05)
ZNF732,SCZ_SCHEMA (p<0.05)
ZNF777,SCZ_SCHEMA (p<0.05)
ZNF793,SCZ_SCHEMA (p<0.05)
ZNF8,SCZ_SCHEMA (p<0.05)
ZNF98,SCZ_SCHEMA (p<0.05)
ZNFX1,SCZ_SCHEMA (p<0.05)
ZNHIT2,SCZ_SCHEMA (p<0.05)
ZSCAN10,SCZ_SCHEMA (p<0.05)
ZYG11B,SCZ_SCHEMA (p<0.05)
ADNP,ASD (Satterstrom et al. 2019)
ANK2,ASD (Satterstrom et al. 2019)
ANKRD11,ASD (Satterstrom et al. 2019)
AP2S1,ASD (Satterstrom et al. 2019)
ARID1B,ASD (Satterstrom et al. 2019)
ASH1L,ASD (Satterstrom et al. 2019)
ASXL3,ASD (Satterstrom et al. 2019)
BCL11A,ASD (Satterstrom et al. 2019)
CACNA1E,ASD (Satterstrom et al. 2019)
CACNA2D3,ASD (Satterstrom et al. 2019)
CELF4,ASD (Satterstrom et al. 2019)
CHD2,ASD (Satterstrom et al. 2019)
CHD8,ASD (Satterstrom et al. 2019)
CORO1A,ASD (Satterstrom et al. 2019)
CREBBP,ASD (Satterstrom et al. 2019)
CTNNB1,ASD (Satterstrom et al. 2019)
DEAF1,ASD (Satterstrom et al. 2019)
DIP2A,ASD (Satterstrom et al. 2019)
DNMT3A,ASD (Satterstrom et al. 2019)
DPYSL2,ASD (Satterstrom et al. 2019)
DSCAM,ASD (Satterstrom et al. 2019)
DYNC1H1,ASD (Satterstrom et al. 2019)
DYRK1A,ASD (Satterstrom et al. 2019)
EIF3G,ASD (Satterstrom et al. 2019)
ELAVL3,ASD (Satterstrom et al. 2019)
FOXP1,ASD (Satterstrom et al. 2019)
FOXP2,ASD (Satterstrom et al. 2019)
GABRB2,ASD (Satterstrom et al. 2019)
GABRB3,ASD (Satterstrom et al. 2019)
GFAP,ASD (Satterstrom et al. 2019)
GIGYF1,ASD (Satterstrom et al. 2019)
GNAI1,ASD (Satterstrom et al. 2019)
GRIA2,ASD (Satterstrom et al. 2019)
GRIN2B,ASD (Satterstrom et al. 2019)
HDLBP,ASD (Satterstrom et al. 2019)
HECTD4,ASD (Satterstrom et al. 2019)
IRF2BPL,ASD (Satterstrom et al. 2019)
KCNMA1,ASD (Satterstrom et al. 2019)
KCNQ3,ASD (Satterstrom et al. 2019)
KDM5B,ASD (Satterstrom et al. 2019)
KDM6B,ASD (Satterstrom et al. 2019)
KIAA0232,ASD (Satterstrom et al. 2019)
KMT2C,ASD (Satterstrom et al. 2019)
KMT2E,ASD (Satterstrom et al. 2019)
LDB1,ASD (Satterstrom et al. 2019)
LRRC4C,ASD (Satterstrom et al. 2019)
MAP1A,ASD (Satterstrom et al. 2019)
MBD5,ASD (Satterstrom et al. 2019)
MED13L,ASD (Satterstrom et al. 2019)
MKX,ASD (Satterstrom et al. 2019)
MYT1L,ASD (Satterstrom et al. 2019)
NACC1,ASD (Satterstrom et al. 2019)
NCOA1,ASD (Satterstrom et al. 2019)
NR3C2,ASD (Satterstrom et al. 2019)
NRXN1,ASD (Satterstrom et al. 2019)
NSD1,ASD (Satterstrom et al. 2019)
NUP155,ASD (Satterstrom et al. 2019)
PAX5,ASD (Satterstrom et al. 2019)
PHF12,ASD (Satterstrom et al. 2019)
PHF2,ASD (Satterstrom et al. 2019)
PHF21A,ASD (Satterstrom et al. 2019)
POGZ,ASD (Satterstrom et al. 2019)
PPP1R9B,ASD (Satterstrom et al. 2019)
PPP2R5D,ASD (Satterstrom et al. 2019)
PPP5C,ASD (Satterstrom et al. 2019)
PRR12,ASD (Satterstrom et al. 2019)
PTEN,ASD (Satterstrom et al. 2019)
PTK7,ASD (Satterstrom et al. 2019)
RAI1,ASD (Satterstrom et al. 2019)
RFX3,ASD (Satterstrom et al. 2019)
RORB,ASD (Satterstrom et al. 2019)
SATB1,ASD (Satterstrom et al. 2019)
SCN1A,ASD (Satterstrom et al. 2019)
SCN2A,ASD (Satterstrom et al. 2019)
SETD5,ASD (Satterstrom et al. 2019)
SHANK2,ASD (Satterstrom et al. 2019)
SHANK3,ASD (Satterstrom et al. 2019)
SIN3A,ASD (Satterstrom et al. 2019)
SKI,ASD (Satterstrom et al. 2019)
SLC6A1,ASD (Satterstrom et al. 2019)
SMARCC2,ASD (Satterstrom et al. 2019)
SPAST,ASD (Satterstrom et al. 2019)
SRPR,ASD (Satterstrom et al. 2019)
STXBP1,ASD (Satterstrom et al. 2019)
SUV420H1,ASD (Satterstrom et al. 2019)
SYNGAP1,ASD (Satterstrom et al. 2019)
TAOK1,ASD (Satterstrom et al. 2019)
TBL1XR1,ASD (Satterstrom et al. 2019)
TBR1,ASD (Satterstrom et al. 2019)
TCF20,ASD (Satterstrom et al. 2019)
TCF4,ASD (Satterstrom et al. 2019)
TCF7L2,ASD (Satterstrom et al. 2019)
TEK,ASD (Satterstrom et al. 2019)
TLK2,ASD (Satterstrom et al. 2019)
TM9SF4,ASD (Satterstrom et al. 2019)
TRAF7,ASD (Satterstrom et al. 2019)
TRIM23,ASD (Satterstrom et al. 2019)
TRIP12,ASD (Satterstrom et al. 2019)
UBR1,ASD (Satterstrom et al. 2019)
VEZF1,ASD (Satterstrom et al. 2019)
WAC,ASD (Satterstrom et al. 2019)
ZMYND8,ASD (Satterstrom et al. 2019)
AGO1,DDD (Kaplanis et al. 2019)
ABL1,DDD (Kaplanis et al. 2019)
ADCY5,DDD (Kaplanis et al. 2019)
ADNP,DDD (Kaplanis et al. 2019)
AFF3,DDD (Kaplanis et al. 2019)
AHDC1,DDD (Kaplanis et al. 2019)
ALG13,DDD (Kaplanis et al. 2019)
AMER1,DDD (Kaplanis et al. 2019)
ANKRD11,DDD (Kaplanis et al. 2019)
AP2S1,DDD (Kaplanis et al. 2019)
ARF1,DDD (Kaplanis et al. 2019)
ARHGAP35,DDD (Kaplanis et al. 2019)
ARHGEF9,DDD (Kaplanis et al. 2019)
ARID1A,DDD (Kaplanis et al. 2019)
ARID1B,DDD (Kaplanis et al. 2019)
ARID2,DDD (Kaplanis et al. 2019)
ASH1L,DDD (Kaplanis et al. 2019)
ASXL1,DDD (Kaplanis et al. 2019)
ASXL2,DDD (Kaplanis et al. 2019)
ASXL3,DDD (Kaplanis et al. 2019)
ATP1A3,DDD (Kaplanis et al. 2019)
ATP6V0A1,DDD (Kaplanis et al. 2019)
ATP6V1A,DDD (Kaplanis et al. 2019)
ATRX,DDD (Kaplanis et al. 2019)
AUTS2,DDD (Kaplanis et al. 2019)
BCL11A,DDD (Kaplanis et al. 2019)
BCL11B,DDD (Kaplanis et al. 2019)
BCOR,DDD (Kaplanis et al. 2019)
BICD2,DDD (Kaplanis et al. 2019)
BMPR2,DDD (Kaplanis et al. 2019)
BRAF,DDD (Kaplanis et al. 2019)
BRPF1,DDD (Kaplanis et al. 2019)
CACNA1A,DDD (Kaplanis et al. 2019)
CACNA1C,DDD (Kaplanis et al. 2019)
CACNA1E,DDD (Kaplanis et al. 2019)
CACNA1G,DDD (Kaplanis et al. 2019)
CAMK2B,DDD (Kaplanis et al. 2019)
CAMTA1,DDD (Kaplanis et al. 2019)
CASK,DDD (Kaplanis et al. 2019)
CBL,DDD (Kaplanis et al. 2019)
CDK13,DDD (Kaplanis et al. 2019)
CDK8,DDD (Kaplanis et al. 2019)
CDKL5,DDD (Kaplanis et al. 2019)
CHAMP1,DDD (Kaplanis et al. 2019)
CHD2,DDD (Kaplanis et al. 2019)
CHD3,DDD (Kaplanis et al. 2019)
CHD4,DDD (Kaplanis et al. 2019)
CHD7,DDD (Kaplanis et al. 2019)
CHD8,DDD (Kaplanis et al. 2019)
CLCN4,DDD (Kaplanis et al. 2019)
CLTC,DDD (Kaplanis et al. 2019)
CNKSR2,DDD (Kaplanis et al. 2019)
CNOT3,DDD (Kaplanis et al. 2019)
COG4,DDD (Kaplanis et al. 2019)
COL2A1,DDD (Kaplanis et al. 2019)
COL4A1,DDD (Kaplanis et al. 2019)
COL4A3BP,DDD (Kaplanis et al. 2019)
CREBBP,DDD (Kaplanis et al. 2019)
CSNK2A1,DDD (Kaplanis et al. 2019)
CSNK2B,DDD (Kaplanis et al. 2019)
CTBP1,DDD (Kaplanis et al. 2019)
CTCF,DDD (Kaplanis et al. 2019)
CTNNB1,DDD (Kaplanis et al. 2019)
CUL3,DDD (Kaplanis et al. 2019)
CUL4B,DDD (Kaplanis et al. 2019)
DDX23,DDD (Kaplanis et al. 2019)
DDX3X,DDD (Kaplanis et al. 2019)
DEAF1,DDD (Kaplanis et al. 2019)
DHDDS,DDD (Kaplanis et al. 2019)
DLG4,DDD (Kaplanis et al. 2019)
DNM1,DDD (Kaplanis et al. 2019)
DNM1L,DDD (Kaplanis et al. 2019)
DNMT3A,DDD (Kaplanis et al. 2019)
DPF2,DDD (Kaplanis et al. 2019)
DPYSL5,DDD (Kaplanis et al. 2019)
DYNC1H1,DDD (Kaplanis et al. 2019)
DYRK1A,DDD (Kaplanis et al. 2019)
EBF3,DDD (Kaplanis et al. 2019)
EEF1A2,DDD (Kaplanis et al. 2019)
EEF2,DDD (Kaplanis et al. 2019)
EFTUD2,DDD (Kaplanis et al. 2019)
EHMT1,DDD (Kaplanis et al. 2019)
EIF5A,DDD (Kaplanis et al. 2019)
EP300,DDD (Kaplanis et al. 2019)
ERF,DDD (Kaplanis et al. 2019)
FBN1,DDD (Kaplanis et al. 2019)
FBXO11,DDD (Kaplanis et al. 2019)
FBXW7,DDD (Kaplanis et al. 2019)
FGF12,DDD (Kaplanis et al. 2019)
FGFR3,DDD (Kaplanis et al. 2019)
FOXG1,DDD (Kaplanis et al. 2019)
FOXP1,DDD (Kaplanis et al. 2019)
FOXP2,DDD (Kaplanis et al. 2019)
GABRA1,DDD (Kaplanis et al. 2019)
GABRB2,DDD (Kaplanis et al. 2019)
GABRB3,DDD (Kaplanis et al. 2019)
GATAD2B,DDD (Kaplanis et al. 2019)
GIGYF1,DDD (Kaplanis et al. 2019)
GNAI1,DDD (Kaplanis et al. 2019)
GNAO1,DDD (Kaplanis et al. 2019)
GNAS,DDD (Kaplanis et al. 2019)
GNB1,DDD (Kaplanis et al. 2019)
GNB2,DDD (Kaplanis et al. 2019)
GRIA2,DDD (Kaplanis et al. 2019)
GRIN1,DDD (Kaplanis et al. 2019)
GRIN2A,DDD (Kaplanis et al. 2019)
GRIN2B,DDD (Kaplanis et al. 2019)
H3F3A,DDD (Kaplanis et al. 2019)
HDAC2,DDD (Kaplanis et al. 2019)
HDAC4,DDD (Kaplanis et al. 2019)
HDAC8,DDD (Kaplanis et al. 2019)
HECW2,DDD (Kaplanis et al. 2019)
HIST1H1E,DDD (Kaplanis et al. 2019)
HIST1H2AC,DDD (Kaplanis et al. 2019)
HIVEP2,DDD (Kaplanis et al. 2019)
HK1,DDD (Kaplanis et al. 2019)
HNRNPD,DDD (Kaplanis et al. 2019)
HNRNPK,DDD (Kaplanis et al. 2019)
HNRNPU,DDD (Kaplanis et al. 2019)
HRAS,DDD (Kaplanis et al. 2019)
HUWE1,DDD (Kaplanis et al. 2019)
IQSEC2,DDD (Kaplanis et al. 2019)
IRF2BPL,DDD (Kaplanis et al. 2019)
ITPR1,DDD (Kaplanis et al. 2019)
KANSL1,DDD (Kaplanis et al. 2019)
KAT6A,DDD (Kaplanis et al. 2019)
KAT6B,DDD (Kaplanis et al. 2019)
KCNA2,DDD (Kaplanis et al. 2019)
KCNB1,DDD (Kaplanis et al. 2019)
KCND3,DDD (Kaplanis et al. 2019)
KCNH1,DDD (Kaplanis et al. 2019)
KCNK3,DDD (Kaplanis et al. 2019)
KCNQ2,DDD (Kaplanis et al. 2019)
KCNQ3,DDD (Kaplanis et al. 2019)
KCNT1,DDD (Kaplanis et al. 2019)
KDM5B,DDD (Kaplanis et al. 2019)
KDM5C,DDD (Kaplanis et al. 2019)
KDM6A,DDD (Kaplanis et al. 2019)
KDM6B,DDD (Kaplanis et al. 2019)
KIAA2022,DDD (Kaplanis et al. 2019)
KIDINS220,DDD (Kaplanis et al. 2019)
KIF11,DDD (Kaplanis et al. 2019)
KIF1A,DDD (Kaplanis et al. 2019)
KIF5C,DDD (Kaplanis et al. 2019)
KMT2A,DDD (Kaplanis et al. 2019)
KMT2B,DDD (Kaplanis et al. 2019)
KMT2C,DDD (Kaplanis et al. 2019)
KMT2D,DDD (Kaplanis et al. 2019)
KMT2E,DDD (Kaplanis et al. 2019)
KRAS,DDD (Kaplanis et al. 2019)
LZTR1,DDD (Kaplanis et al. 2019)
MAGEL2,DDD (Kaplanis et al. 2019)
MAP2K1,DDD (Kaplanis et al. 2019)
MAP3K7,DDD (Kaplanis et al. 2019)
MBD5,DDD (Kaplanis et al. 2019)
MECP2,DDD (Kaplanis et al. 2019)
MED12,DDD (Kaplanis et al. 2019)
MED13L,DDD (Kaplanis et al. 2019)
MEF2C,DDD (Kaplanis et al. 2019)
MEIS2,DDD (Kaplanis et al. 2019)
MIB1,DDD (Kaplanis et al. 2019)
MN1,DDD (Kaplanis et al. 2019)
MSL2,DDD (Kaplanis et al. 2019)
MSL3,DDD (Kaplanis et al. 2019)
MTOR,DDD (Kaplanis et al. 2019)
MYCN,DDD (Kaplanis et al. 2019)
MYT1L,DDD (Kaplanis et al. 2019)
NAA10,DDD (Kaplanis et al. 2019)
NAA15,DDD (Kaplanis et al. 2019)
NACC1,DDD (Kaplanis et al. 2019)
NF1,DDD (Kaplanis et al. 2019)
NFIA,DDD (Kaplanis et al. 2019)
NFIX,DDD (Kaplanis et al. 2019)
NONO,DDD (Kaplanis et al. 2019)
NOTCH1,DDD (Kaplanis et al. 2019)
NR2F1,DDD (Kaplanis et al. 2019)
NR4A2,DDD (Kaplanis et al. 2019)
NSD1,DDD (Kaplanis et al. 2019)
ODC1,DDD (Kaplanis et al. 2019)
OGT,DDD (Kaplanis et al. 2019)
PACS1,DDD (Kaplanis et al. 2019)
PACS2,DDD (Kaplanis et al. 2019)
PBX1,DDD (Kaplanis et al. 2019)
PCBP2,DDD (Kaplanis et al. 2019)
PCDH19,DDD (Kaplanis et al. 2019)
PCGF2,DDD (Kaplanis et al. 2019)
PDHA1,DDD (Kaplanis et al. 2019)
PHF12,DDD (Kaplanis et al. 2019)
PHF21A,DDD (Kaplanis et al. 2019)
PHF6,DDD (Kaplanis et al. 2019)
PHIP,DDD (Kaplanis et al. 2019)
PIK3CA,DDD (Kaplanis et al. 2019)
PIK3R1,DDD (Kaplanis et al. 2019)
PIK3R2,DDD (Kaplanis et al. 2019)
POGZ,DDD (Kaplanis et al. 2019)
POU3F3,DDD (Kaplanis et al. 2019)
PPM1D,DDD (Kaplanis et al. 2019)
PPP1CB,DDD (Kaplanis et al. 2019)
PPP2CA,DDD (Kaplanis et al. 2019)
PPP2R1A,DDD (Kaplanis et al. 2019)
PPP2R5D,DDD (Kaplanis et al. 2019)
PPP3CA,DDD (Kaplanis et al. 2019)
PRPF8,DDD (Kaplanis et al. 2019)
PRR12,DDD (Kaplanis et al. 2019)
PSMC5,DDD (Kaplanis et al. 2019)
PTCH1,DDD (Kaplanis et al. 2019)
PTEN,DDD (Kaplanis et al. 2019)
PTPN11,DDD (Kaplanis et al. 2019)
PUF60,DDD (Kaplanis et al. 2019)
PURA,DDD (Kaplanis et al. 2019)
QRICH1,DDD (Kaplanis et al. 2019)
RAB14,DDD (Kaplanis et al. 2019)
RAC1,DDD (Kaplanis et al. 2019)
RAI1,DDD (Kaplanis et al. 2019)
RERE,DDD (Kaplanis et al. 2019)
RHOBTB2,DDD (Kaplanis et al. 2019)
RIT1,DDD (Kaplanis et al. 2019)
RPS6KA3,DDD (Kaplanis et al. 2019)
SATB1,DDD (Kaplanis et al. 2019)
SATB2,DDD (Kaplanis et al. 2019)
SCN1A,DDD (Kaplanis et al. 2019)
SCN2A,DDD (Kaplanis et al. 2019)
SCN8A,DDD (Kaplanis et al. 2019)
SET,DDD (Kaplanis et al. 2019)
SETBP1,DDD (Kaplanis et al. 2019)
SETD1A,DDD (Kaplanis et al. 2019)
SETD1B,DDD (Kaplanis et al. 2019)
SETD2,DDD (Kaplanis et al. 2019)
SETD5,DDD (Kaplanis et al. 2019)
SHANK3,DDD (Kaplanis et al. 2019)
SHOC2,DDD (Kaplanis et al. 2019)
SIN3A,DDD (Kaplanis et al. 2019)
SKI,DDD (Kaplanis et al. 2019)
SLC2A1,DDD (Kaplanis et al. 2019)
SLC35A2,DDD (Kaplanis et al. 2019)
SLC39A8,DDD (Kaplanis et al. 2019)
SLC6A1,DDD (Kaplanis et al. 2019)
SMAD4,DDD (Kaplanis et al. 2019)
SMARCA2,DDD (Kaplanis et al. 2019)
SMARCA4,DDD (Kaplanis et al. 2019)
SMARCB1,DDD (Kaplanis et al. 2019)
SMC1A,DDD (Kaplanis et al. 2019)
SMC3,DDD (Kaplanis et al. 2019)
SNAP25,DDD (Kaplanis et al. 2019)
SON,DDD (Kaplanis et al. 2019)
SOX10,DDD (Kaplanis et al. 2019)
SOX11,DDD (Kaplanis et al. 2019)
SOX5,DDD (Kaplanis et al. 2019)
SPAST,DDD (Kaplanis et al. 2019)
SPEN,DDD (Kaplanis et al. 2019)
SPOP,DDD (Kaplanis et al. 2019)
SPTAN1,DDD (Kaplanis et al. 2019)
SRCAP,DDD (Kaplanis et al. 2019)
SRRM2,DDD (Kaplanis et al. 2019)
SRSF1,DDD (Kaplanis et al. 2019)
STAG1,DDD (Kaplanis et al. 2019)
STAG2,DDD (Kaplanis et al. 2019)
STXBP1,DDD (Kaplanis et al. 2019)
SUV420H1,DDD (Kaplanis et al. 2019)
SYNCRIP,DDD (Kaplanis et al. 2019)
SYNGAP1,DDD (Kaplanis et al. 2019)
SYT1,DDD (Kaplanis et al. 2019)
TAB2,DDD (Kaplanis et al. 2019)
TAF1,DDD (Kaplanis et al. 2019)
TAOK1,DDD (Kaplanis et al. 2019)
