gene_name	isoformUpregulated	isoformDownregulated	dIF	isoform_switch_q_value
DTNA	TALONT000524118	ENST00000556414.7_1	0.189	2.776820176068523e-10
DTNA	TALONT000524118	ENST00000597674.5_1	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524148	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524149	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524154	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524156	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524216	0.189	2.776820176068523e-10
DTNA	TALONT000524118	TALONT000524222	0.189	2.776820176068523e-10
DTNA	TALONT000911458	ENST00000556414.7_1	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	ENST00000597674.5_1	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524148	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524149	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524154	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524156	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524216	0.045666666666666675	0.04750274298183151
DTNA	TALONT000911458	TALONT000524222	0.045666666666666675	0.04750274298183151
TPGS2	ENST00000614939.4_4	ENST00000589049.5_4	0.08800000000000001	7.864551175900765e-7
DAGLA	ENST00000257215.10_2	TALONT000315700	0.16299999999999998	0.03842592595315481
BIVM	ENST00000257336.6_2	TALONT000261427	0.2086666666666666	7.495407287285207e-4
BIVM	ENST00000257336.6_2	TALONT000261466	0.2086666666666666	7.495407287285207e-4
TMED7	ENST00000456936.4_3	TALONT000733840	0.030333333333333434	0.017670743832197966
APC	ENST00000257430.9_2	TALONT000729832	0.10266666666666668	9.567054952662224e-6
APC	ENST00000257430.9_2	TALONT000729840	0.10266666666666668	9.567054952662224e-6
APC	ENST00000257430.9_2	TALONT000729853	0.10266666666666668	9.567054952662224e-6
APC	TALONT000730001	TALONT000729832	0.036000000000000004	0.003108079748299986
APC	TALONT000730001	TALONT000729840	0.036000000000000004	0.003108079748299986
APC	TALONT000730001	TALONT000729853	0.036000000000000004	0.003108079748299986
NREP	ENST00000379671.7_4	ENST00000257435.12_4	0.008999999999999998	6.698401460081141e-5
NREP	ENST00000379671.7_4	ENST00000507742.5_2	0.008999999999999998	6.698401460081141e-5
NREP	ENST00000419114.6_4	ENST00000257435.12_4	0.061000000000000026	0.005716697915212429
NREP	ENST00000419114.6_4	ENST00000507742.5_2	0.061000000000000026	0.005716697915212429
NREP	ENST00000455559.6_4	ENST00000257435.12_4	0.009666666666666667	3.0997944291536947e-4
NREP	ENST00000455559.6_4	ENST00000507742.5_2	0.009666666666666667	3.0997944291536947e-4
NREP	ENST00000508161.5_2	ENST00000257435.12_4	0.013000000000000001	0.002116571569250277
NREP	ENST00000508161.5_2	ENST00000507742.5_2	0.013000000000000001	0.002116571569250277
GOLM1	ENST00000388711.7_5	ENST00000388712.7_6	0.07533333333333334	0.014229778809918305
TAOK3	ENST00000537952.1_3	ENST00000392533.8_3	0.1459999999999999	1.8265416913888332e-10
TAOK3	ENST00000537952.1_3	TALONT000687663	0.1459999999999999	1.8265416913888332e-10
ADGRB3	TALONT000610459	TALONT000609433	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000609436	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000609458	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000609464	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000609478	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000610292	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000610578	0.2856666666666667	2.0032322679237454e-34
ADGRB3	TALONT000610459	TALONT000610623	0.2856666666666667	2.0032322679237454e-34
CAPRIN1	ENST00000389645.7_1	ENST00000532820.5_1	0.08800000000000001	1.1857561303904587e-17
CAPRIN1	ENST00000530820.5_1	ENST00000532820.5_1	0.046666666666666676	1.3975894184911556e-5
CD63	ENST00000549117.5_2	ENST00000257857.8_2	0.2303333333333334	0.0016320701611586795
COQ10A	ENST00000308197.9_1	ENST00000433805.6_1	0.224	3.063456454784545e-5
COQ10A	ENST00000308197.9_1	TALONT000604148	0.224	3.063456454784545e-5
MAP7	ENST00000617204.4_2	ENST00000354570.7_2	0.12066666666666669	0.002476582428311578
MAP7	TALONT000682343	ENST00000354570.7_2	0.178	0.04240647117637287
MAP7	TALONT000682351	ENST00000354570.7_2	0.182	0.026993128916054855
NHSL1	TALONT000682997	TALONT000683173	0.4126666666666666	4.297159123461698e-7
NHSL1	TALONT000682997	TALONT000683321	0.4126666666666666	4.297159123461698e-7
RAB11FIP5	ENST00000486777.7_4	ENST00000258098.6_4	0.071	0.003891805556479993
ITM2C	TALONT000797628	ENST00000326427.11_2	0.016	0.003495388315536686
ITM2C	TALONT000797633	ENST00000326427.11_2	0.02366666666666667	3.7902105839736463e-6
DNAJB2	ENST00000336576.9_3	ENST00000392086.8_3	0.11166666666666664	0.01828335473857682
ANKRD36	ENST00000452478.2_1	TALONT000568612	0.076	0.015625426004905154
ANKRD36	ENST00000452478.2_1	TALONT000568617	0.076	0.015625426004905154
ANKRD36	ENST00000452478.2_1	TALONT000568625	0.076	0.015625426004905154
APPL2	TALONT000661121	ENST00000258530.8_3	0.034666666666666665	0.010073014404330926
APPL2	TALONT000661194	ENST00000258530.8_3	0.014666666666666668	0.03990386648066936
APPL2	TALONT000661259	ENST00000258530.8_3	0.026666666666666665	0.029063492656398623
MED4	ENST00000417167.2_4	ENST00000378586.5_2	0.03166666666666667	1.7984658103316907e-5
LMO7	TALONT000921599	ENST00000377499.9_3	0.025	0.005844260646842916
LMO7	TALONT000921599	TALONT000247187	0.025	0.005844260646842916
LMO7	TALONT000921599	TALONT000247252	0.025	0.005844260646842916
LMO7	TALONT000921599	TALONT000247258	0.025	0.005844260646842916
LMO7	TALONT000921599	TALONT000920808	0.025	0.005844260646842916
LMO7	TALONT000921599	TALONT000921265	0.025	0.005844260646842916
LMO7	TALONT001712870	ENST00000377499.9_3	0.051666666666666666	0.01979234585093643
LMO7	TALONT001712870	TALONT000247187	0.051666666666666666	0.01979234585093643
LMO7	TALONT001712870	TALONT000247252	0.051666666666666666	0.01979234585093643
LMO7	TALONT001712870	TALONT000247258	0.051666666666666666	0.01979234585093643
LMO7	TALONT001712870	TALONT000920808	0.051666666666666666	0.01979234585093643
LMO7	TALONT001712870	TALONT000921265	0.051666666666666666	0.01979234585093643
SCRN1	ENST00000242059.10_3	ENST00000409497.5_2	0.03633333333333333	0.04637164601389762
AOAH	TALONT000761856	TALONT000761821	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000761838	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000761855	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000761870	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000761928	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000761969	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000761856	TALONT000762004	0.2986666666666667	1.1660470865757085e-23
AOAH	TALONT000762051	TALONT000761821	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000761838	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000761855	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000761870	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000761928	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000761969	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762051	TALONT000762004	0.08733333333333335	0.002223148566690049
AOAH	TALONT000762320	TALONT000761821	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000761838	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000761855	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000761870	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000761928	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000761969	0.064	5.611869312584247e-7
AOAH	TALONT000762320	TALONT000762004	0.064	5.611869312584247e-7
AOAH	TALONT001342169	TALONT000761821	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000761838	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000761855	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000761870	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000761928	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000761969	0.009000000000000001	0.027385297603357096
AOAH	TALONT001342169	TALONT000762004	0.009000000000000001	0.027385297603357096
AOAH	TALONT002044823	TALONT000761821	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000761838	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000761855	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000761870	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000761928	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000761969	0.010666666666666666	0.03959152038751015
AOAH	TALONT002044823	TALONT000762004	0.010666666666666666	0.03959152038751015
TEX2	ENST00000583501.1_3	ENST00000584379.5_3	0.20066666666666666	4.207941100274054e-6
TEX2	ENST00000583501.1_3	TALONT000424537	0.20066666666666666	4.207941100274054e-6
TEX2	ENST00000583501.1_3	TALONT000424539	0.20066666666666666	4.207941100274054e-6
TEX2	ENST00000583501.1_3	TALONT000424543	0.20066666666666666	4.207941100274054e-6
TEX2	ENST00000583501.1_3	TALONT000424576	0.20066666666666666	4.207941100274054e-6
TEX2	TALONT000424527	TALONT000424537	0.29000000000000004	7.125695463415308e-31
TEX2	TALONT000424527	TALONT000424539	0.29000000000000004	7.125695463415308e-31
TEX2	TALONT000424527	TALONT000424543	0.29000000000000004	7.125695463415308e-31
TEX2	TALONT000424527	TALONT000424576	0.29000000000000004	7.125695463415308e-31
TBR1	ENST00000489530.1_1	ENST00000410035.1_1	0.033666666666666664	1.193202350895032e-6
TBR1	TALONT000657486	ENST00000410035.1_1	0.019000000000000003	0.0018986761593472192
EPRS1	ENST00000609181.5_2	TALONT000795884	0.18033333333333332	2.1843647713630774e-8
EPRS1	TALONT000796738	TALONT000795884	0.023666666666666666	1.1459306432906388e-5
SMPD4	ENST00000409031.5_4	ENST00000351288.10_4	0.12933333333333333	3.736549340338684e-11
SAP130	TALONT000615536	TALONT000615466	0.02366666666666667	0.041829022655686304
BIN1	ENST00000316724.10_4	ENST00000348750.8_3	0.6236666666666666	1.5134748653277558e-5
BIN1	ENST00000316724.10_4	ENST00000393040.7_3	0.6236666666666666	1.5134748653277558e-5
BIN1	ENST00000316724.10_4	ENST00000409400.1_4	0.6236666666666666	1.5134748653277558e-5
ABI1	ENST00000376138.7_4	ENST00000359188.8_4	0.13033333333333336	0.010494645392702976
ABI1	ENST00000376138.7_4	ENST00000376140.3_4	0.13033333333333336	0.010494645392702976
ABI1	ENST00000536334.5_4	ENST00000359188.8_4	0.016333333333333335	4.1724746796942063e-4
ABI1	ENST00000536334.5_4	ENST00000376140.3_4	0.016333333333333335	4.1724746796942063e-4
ODF2	TALONT000782755	ENST00000351030.7_1	0.06166666666666666	5.78264020097657e-4
ODF2	TALONT000782774	ENST00000351030.7_1	0.024	0.006494608982123934
ODF2	TALONT000782829	ENST00000351030.7_1	0.02533333333333333	0.008041723236441842
NIBAN2	ENST00000373312.4_3	ENST00000373314.7_2	0.14733333333333334	0.03469208173634669
TMOD1	ENST00000259365.9_2	TALONT000752168	0.02100000000000002	1.8149132117171546e-4
GARNL3	ENST00000373387.9_4	TALONT000779855	0.13033333333333333	0.022094975434674455
UBAP2	TALONT000714685	TALONT000714705	0.15366666666666667	1.502069825599844e-8
DNAJB5	ENST00000454002.6_2	ENST00000312316.9_2	0.06766666666666668	0.009689556531476752
DNAJB5	TALONT000717134	ENST00000312316.9_2	0.066	0.002687249095014284
IGFBPL1	ENST00000377694.2_3	TALONT000723137	0.06233333333333324	0.016122260154560513
RIPK1	TALONT000557173	ENST00000259808.9_2	0.19	0.016063815163630715
MTCH1	ENST00000373627.9_4	ENST00000460219.2_3	0.18733333333333335	5.165839151236137e-5
FXYD6	ENST00000540359.6_2	ENST00000526014.6_4	0.09966666666666668	1.068594369984924e-5
UACA	TALONT000321396	TALONT000321333	0.15033333333333335	2.6692013389827417e-4
UACA	TALONT000321396	TALONT000321359	0.15033333333333335	2.6692013389827417e-4
UACA	TALONT000321485	TALONT000321333	0.018333333333333333	0.0436716445806004
UACA	TALONT000321485	TALONT000321359	0.018333333333333333	0.0436716445806004
SEMA6D	TALONT000283468	ENST00000358066.8_2	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283468	ENST00000389425.7_1	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283468	ENST00000389428.7_2	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283468	ENST00000536845.6_2	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283468	TALONT000283727	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283468	TALONT000283737	0.05433333333333333	0.018590766957633984
SEMA6D	TALONT000283564	ENST00000358066.8_2	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000283564	ENST00000389425.7_1	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000283564	ENST00000389428.7_2	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000283564	ENST00000536845.6_2	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000283564	TALONT000283727	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000283564	TALONT000283737	0.022666666666666665	0.026369505756555625
SEMA6D	TALONT000979083	ENST00000358066.8_2	0.021	0.008213632864044704
SEMA6D	TALONT000979083	ENST00000389425.7_1	0.021	0.008213632864044704
SEMA6D	TALONT000979083	ENST00000389428.7_2	0.021	0.008213632864044704
SEMA6D	TALONT000979083	ENST00000536845.6_2	0.021	0.008213632864044704
SEMA6D	TALONT000979083	TALONT000283727	0.021	0.008213632864044704
SEMA6D	TALONT000979083	TALONT000283737	0.021	0.008213632864044704
BCAR3	TALONT000480216	ENST00000260502.11_4	0.23	9.662879630724054e-6
BCAR3	TALONT002758665	ENST00000260502.11_4	0.10833333333333334	3.5218100847138866e-6
FNBP1L	ENST00000271234.11_1	ENST00000370253.6_1	0.15966666666666668	6.506443975951312e-9
FNBP1L	ENST00000271234.11_1	TALONT000478715	0.15966666666666668	6.506443975951312e-9
FNBP1L	ENST00000271234.11_1	TALONT000478859	0.15966666666666668	6.506443975951312e-9
FNBP1L	TALONT000474891	ENST00000370253.6_1	0.04966666666666667	2.0886524760648086e-7
FNBP1L	TALONT000474891	TALONT000478715	0.04966666666666667	2.0886524760648086e-7
FNBP1L	TALONT000474891	TALONT000478859	0.04966666666666667	2.0886524760648086e-7
FNBP1L	TALONT000474970	ENST00000370253.6_1	0.034666666666666665	1.0843576276138519e-46
FNBP1L	TALONT000474970	TALONT000478715	0.034666666666666665	1.0843576276138519e-46
FNBP1L	TALONT000474970	TALONT000478859	0.034666666666666665	1.0843576276138519e-46
FNBP1L	TALONT000475061	ENST00000370253.6_1	0.030000000000000002	1.896491857146767e-14
FNBP1L	TALONT000475061	TALONT000478715	0.030000000000000002	1.896491857146767e-14
FNBP1L	TALONT000475061	TALONT000478859	0.030000000000000002	1.896491857146767e-14
FNBP1L	TALONT000476472	ENST00000370253.6_1	0.013666666666666666	0.0010394154733264721
FNBP1L	TALONT000476472	TALONT000478715	0.013666666666666666	0.0010394154733264721
FNBP1L	TALONT000476472	TALONT000478859	0.013666666666666666	0.0010394154733264721
PREPL	ENST00000409957.5_4	ENST00000410081.5_4	0.05066666666666665	0.012879456413991146
CENPO	TALONT001798508	ENST00000260662.2_2	0.04466666666666667	0.029034544054586484
CENPO	TALONT002923092	ENST00000260662.2_2	0.03833333333333333	0.03610063093093893
DTNB	ENST00000407038.7_3	ENST00000407186.5_3	0.11566666666666665	0.0018719662559881437
TACC2	TALONT000854253	TALONT000854317	0.134	3.093738787265902e-17
TACC2	TALONT000854253	TALONT000854324	0.134	3.093738787265902e-17
TACC2	TALONT000854254	TALONT000854317	0.09	2.1789659512621944e-14
TACC2	TALONT000854254	TALONT000854324	0.09	2.1789659512621944e-14
TACC2	TALONT000854270	TALONT000854317	0.09633333333333333	5.3232579360334e-11
TACC2	TALONT000854270	TALONT000854324	0.09633333333333333	5.3232579360334e-11
EXOC6	ENST00000260762.10_2	TALONT000846581	0.12899999999999995	0.00147446889942008
EXOC6	TALONT001144733	TALONT000846581	0.025333333333333333	0.008671120285221877
PLCE1	TALONT000846881	TALONT000846796	0.12366666666666666	2.480002306143741e-7
ANXA7	ENST00000372919.8_3	TALONT000842544	0.536	6.810677568762899e-20
ANXA7	ENST00000372919.8_3	TALONT000842545	0.536	6.810677568762899e-20
ANXA7	TALONT000842564	ENST00000372921.10_4	0.05233333333333334	0.048899132058427074
ANXA7	TALONT000842564	TALONT000842544	0.05233333333333334	0.048899132058427074
ANXA7	TALONT001085151	TALONT000842544	0.037	0.00429925263786607
ANXA7	TALONT001085151	TALONT000842545	0.037	0.00429925263786607
ANXA7	TALONT001810076	TALONT000842544	0.027	4.238392115761602e-4
ANXA7	TALONT001810076	TALONT000842545	0.027	4.238392115761602e-4
ASCC1	TALONT001073670	ENST00000672957.1_2	0.03933333333333333	0.007592075696453475
SMARCAL1	TALONT000780906	ENST00000357276.9_5	0.07666666666666666	0.034347890578238734
SMARCAL1	TALONT001612952	ENST00000357276.9_5	0.027999999999999997	0.024146976630966765
ABI2	ENST00000261018.11_4	ENST00000424558.5_2	0.058333333333333334	2.2130951697043593e-5
ABI2	TALONT000744724	ENST00000424558.5_2	0.05566666666666667	1.1117909340596401e-4
ABI2	TALONT000744779	ENST00000424558.5_2	0.07233333333333335	0.01482752352515191
AP1AR	ENST00000309703.10_4	TALONT000549268	0.3893333333333333	0.009791622161222856
SEC31A	ENST00000508502.5_3	ENST00000348405.8_3	0.09299999999999994	7.358885348626941e-9
SEC31A	ENST00000508502.5_3	ENST00000505984.5_2	0.09299999999999994	7.358885348626941e-9
G3BP2	ENST00000359707.8_2	ENST00000357854.7_2	0.11033333333333332	5.0162661832383073e-20
G3BP2	ENST00000359707.8_2	TALONT000494742	0.11033333333333332	5.0162661832383073e-20
G3BP2	TALONT000494773	ENST00000357854.7_2	0.01766666666666667	8.921027580037059e-7
G3BP2	TALONT000494773	TALONT000494742	0.01766666666666667	8.921027580037059e-7
G3BP2	TALONT000494812	ENST00000357854.7_2	0.020666666666666667	3.472814015132386e-4
G3BP2	TALONT000494812	TALONT000494742	0.020666666666666667	3.472814015132386e-4
SEPTIN11	TALONT000498545	TALONT000501308	0.02266666666666666	2.89890378886306e-5
SHROOM3	TALONT001180082	ENST00000296043.7_2	0.041	0.017958937639657467
SHROOM3	TALONT001180105	ENST00000296043.7_2	0.058666666666666666	0.0037940619420616835
PPP3CA	ENST00000394854.8_4	ENST00000394853.8_3	0.23433333333333337	1.496131548148941e-4
RGS3	TALONT000765632	TALONT000765552	0.26999999999999996	8.126844938012274e-5
PRICKLE1	ENST00000345127.9_4	ENST00000552240.6_3	0.4656666666666666	1.4717164351140056e-33
PRICKLE1	ENST00000345127.9_4	ENST00000640132.1_2	0.4656666666666666	1.4717164351140056e-33
PRICKLE1	ENST00000345127.9_4	TALONT000547733	0.4656666666666666	1.4717164351140056e-33
PRICKLE1	ENST00000639958.1_2	ENST00000552240.6_3	0.06933333333333333	1.378370827996761e-4
PRICKLE1	ENST00000639958.1_2	ENST00000640132.1_2	0.06933333333333333	1.378370827996761e-4
PRICKLE1	ENST00000639958.1_2	TALONT000547733	0.06933333333333333	1.378370827996761e-4
PRICKLE1	TALONT002396401	ENST00000552240.6_3	0.01966666666666667	0.03763046390800829
PRICKLE1	TALONT002396401	ENST00000640132.1_2	0.01966666666666667	0.03763046390800829
PRICKLE1	TALONT002396401	TALONT000547733	0.01966666666666667	0.03763046390800829
VAMP1	ENST00000396308.3_2	ENST00000361716.7_2	0.37333333333333335	0.0018747894275313068
LRIG3	ENST00000433272.6_2	ENST00000320743.7_4	0.20266666666666666	2.1907226548810858e-5
DUSP6	ENST00000279488.8_3	TALONT000637679	0.1466666666666666	0.03537556128632804
POC1B	TALONT000638083	TALONT000637794	0.04766666666666666	0.03156877978610838
GAS2L3	TALONT000654074	TALONT000653980	0.05800000000000001	0.041829022655686304
SMARCC2	ENST00000347471.8_2	TALONT000602142	0.13866666666666666	0.001339936287017726
SMARCC2	ENST00000347471.8_2	TALONT000602146	0.13866666666666666	0.001339936287017726
SMARCC2	ENST00000347471.8_2	TALONT000602245	0.13866666666666666	0.001339936287017726
SMARCC2	ENST00000394023.7_2	TALONT000602142	0.08433333333333334	1.7698480089049247e-8
SMARCC2	ENST00000394023.7_2	TALONT000602146	0.08433333333333334	1.7698480089049247e-8
SMARCC2	ENST00000394023.7_2	TALONT000602245	0.08433333333333334	1.7698480089049247e-8
CERS5	TALONT000581260	ENST00000317551.12_3	0.071	0.0013776791245592762
CERS5	TALONT000581260	TALONT000581399	0.071	0.0013776791245592762
CERS5	TALONT000581260	TALONT000581647	0.071	0.0013776791245592762
TMBIM6	ENST00000549471.1_1	ENST00000267115.10_2	0.022999999999999996	0.011250270134901028
TMBIM6	TALONT000577529	ENST00000267115.10_2	0.042333333333333334	2.3257182990332682e-20
DIAPH3	TALONT000245326	ENST00000400324.9_3	0.16966666666666666	5.481923656428581e-4
DIAPH3	TALONT000245326	TALONT000245360	0.16966666666666666	5.481923656428581e-4
DIAPH3	TALONT000245326	TALONT000245412	0.16966666666666666	5.481923656428581e-4
DIAPH3	TALONT000910917	ENST00000400324.9_3	0.348	5.759283525895601e-25
DIAPH3	TALONT000910917	TALONT000245360	0.348	5.759283525895601e-25
DIAPH3	TALONT000910917	TALONT000245412	0.348	5.759283525895601e-25
TPM1	ENST00000334895.10_2	ENST00000358278.7_3	0.4746666666666667	4.536920370786241e-65
TPM1	ENST00000334895.10_2	ENST00000558868.5_1	0.4746666666666667	4.536920370786241e-65
TPM1	ENST00000334895.10_2	ENST00000560959.5_1	0.4746666666666667	4.536920370786241e-65
ARHGAP17	TALONT000438164	ENST00000289968.11_3	0.05133333333333334	2.7011340481029228e-5
ZNF287	TALONT000294510	TALONT000294301	0.051	0.035932751425387904
OSBPL1A	ENST00000399443.7_2	ENST00000319481.8_3	0.24400000000000005	3.666617356564135e-5
ARRB2	ENST00000381488.10_1	TALONT000268600	0.06000000000000001	0.010796802287402757
DYM	TALONT000533485	ENST00000269445.10_2	0.14766666666666667	1.2091882234884858e-14
DYM	TALONT000951955	ENST00000269445.10_2	0.014333333333333335	0.04598750308487242
MBD1	TALONT000534275	ENST00000269468.9_2	0.023666666666666666	0.0017794300107044415
MBD1	TALONT000534275	ENST00000590208.5_2	0.023666666666666666	0.0017794300107044415
MBD1	TALONT000534275	ENST00000591416.5_2	0.023666666666666666	0.0017794300107044415
RETREG3	TALONT001234689	ENST00000586870.5_2	0.03566666666666667	3.915520973090823e-9
ERBB2	TALONT000340318	ENST00000269571.9_1	0.38566666666666666	4.461302749025572e-11
PRKACB	ENST00000370682.7_2	ENST00000370689.6_1	0.048666666666666664	0.015194996205911157
PRKACB	ENST00000370682.7_2	TALONT000457688	0.048666666666666664	0.015194996205911157
PRKACB	TALONT000457652	ENST00000370689.6_1	0.28733333333333333	1.1936376164651692e-7
PRKACB	TALONT000457652	ENST00000610703.4_1	0.28733333333333333	1.1936376164651692e-7
PTPRF	ENST00000412568.6_1	ENST00000438120.5_2	0.027	3.519686080326211e-4
PTPRF	ENST00000412568.6_1	TALONT000380819	0.027	3.519686080326211e-4
PTPRF	ENST00000412568.6_1	TALONT000380866	0.027	3.519686080326211e-4
PTPRF	ENST00000412568.6_1	TALONT000380879	0.027	3.519686080326211e-4
PTPRF	ENST00000412568.6_1	TALONT000380891	0.027	3.519686080326211e-4
PTPRF	ENST00000412568.6_1	TALONT000380903	0.027	3.519686080326211e-4
PTPRF	TALONT000380555	TALONT000380819	0.028999999999999998	3.8887914410398413e-10
PTPRF	TALONT000380555	TALONT000380866	0.028999999999999998	3.8887914410398413e-10
PTPRF	TALONT000380555	TALONT000380879	0.028999999999999998	3.8887914410398413e-10
PTPRF	TALONT000380555	TALONT000380891	0.028999999999999998	3.8887914410398413e-10
PTPRF	TALONT000380555	TALONT000380903	0.028999999999999998	3.8887914410398413e-10
PTPRF	TALONT000380869	ENST00000438120.5_2	0.024333333333333332	0.0027832512149073775
PTPRF	TALONT000380869	TALONT000380819	0.024333333333333332	0.0027832512149073775
PTPRF	TALONT000380869	TALONT000380879	0.024333333333333332	0.0027832512149073775
PTPRF	TALONT000380869	TALONT000380891	0.024333333333333332	0.0027832512149073775
PTPRF	TALONT000380869	TALONT000380903	0.024333333333333332	0.0027832512149073775
PTPRF	TALONT001496533	TALONT000380819	0.10666666666666667	3.719838809117323e-31
PTPRF	TALONT001496533	TALONT000380866	0.10666666666666667	3.719838809117323e-31
PTPRF	TALONT001496533	TALONT000380879	0.10666666666666667	3.719838809117323e-31
PTPRF	TALONT001496533	TALONT000380891	0.10666666666666667	3.719838809117323e-31
PTPRF	TALONT001496533	TALONT000380903	0.10666666666666667	3.719838809117323e-31
PTPRF	TALONT001496608	TALONT000380819	0.01566666666666667	1.1162772441243097e-5
PTPRF	TALONT001496608	TALONT000380866	0.01566666666666667	1.1162772441243097e-5
PTPRF	TALONT001496608	TALONT000380879	0.01566666666666667	1.1162772441243097e-5
PTPRF	TALONT001496608	TALONT000380891	0.01566666666666667	1.1162772441243097e-5
PTPRF	TALONT001496608	TALONT000380903	0.01566666666666667	1.1162772441243097e-5
PTPRF	TALONT002150371	ENST00000438120.5_2	0.034666666666666665	2.0328769647208676e-5
PTPRF	TALONT002150371	TALONT000380819	0.034666666666666665	2.0328769647208676e-5
PTPRF	TALONT002150371	TALONT000380866	0.034666666666666665	2.0328769647208676e-5
PTPRF	TALONT002150371	TALONT000380879	0.034666666666666665	2.0328769647208676e-5
PTPRF	TALONT002150371	TALONT000380891	0.034666666666666665	2.0328769647208676e-5
LMO4	ENST00000370542.1_1	ENST00000370544.10_2	0.264	0.0013272896878991215
LMO4	ENST00000489303.1_1	ENST00000370544.10_2	0.09299999999999999	0.003951785568913968
POU2F1	ENST00000367866.7_2	ENST00000367862.9_2	0.23933333333333334	3.942206462803479e-6
RGL1	ENST00000304685.8_1	ENST00000360851.3_2	0.09366666666666666	1.451745349377195e-11
RGL1	ENST00000304685.8_1	TALONT000737709	0.09366666666666666	1.451745349377195e-11
RGL1	TALONT000737457	ENST00000360851.3_2	0.09133333333333335	0.002825784784416995
RGL1	TALONT000737457	TALONT000737709	0.09133333333333335	0.002825784784416995
RFX5	ENST00000452671.6_3	TALONT000589977	0.13666666666666671	0.024230109438898847
PI4KB	TALONT000588611	TALONT000588626	0.04166666666666666	9.342173362380756e-7
PI4KB	TALONT000588648	TALONT000588626	0.033666666666666664	0.04992106094684425
UBAP2L	TALONT000604162	TALONT000604410	0.011	7.558245222649824e-4
UBAP2L	TALONT000604162	TALONT000606334	0.011	7.558245222649824e-4
UBAP2L	TALONT000604162	TALONT000606661	0.011	7.558245222649824e-4
UBAP2L	TALONT000604671	TALONT000604152	0.009666666666666667	0.04997321786309143
UBAP2L	TALONT000604671	TALONT000606661	0.009666666666666667	0.04997321786309143
