net	mod	cell	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	Fisher.q	label	module.number	module.color
isoExpr	isoExprM.20_royalblue	OPC	1.21391846863389	0.570119706710044	0.543320956675168	2.37297864740974	9	489	200	13046	1.84	1		20	royalblue
isoExpr	isoExprM.20_royalblue	End	1.20868645082552	0.571063478269037	0.540991738533871	2.36286738843204	9	491	200	13046	1.83	1		20	royalblue
isoExpr	isoExprM.20_royalblue	ExDp2	8.071318141013	1.44723073825619e-28	5.78900077470181	11.1370538311038	59	692	200	13046	8.53	8.104492134234665e-27	8	20	royalblue
isoExpr	isoExprM.20_royalblue	Per	0.925553698903549	1	0.452260152256301	1.70391807808249	11	771	200	13046	1.43	1		20	royalblue
isoExpr	isoExprM.20_royalblue	Mic	0.750760643172083	1	0.296517712650693	1.58679618888728	7	599	200	13046	1.17	1		20	royalblue
isoExpr	isoExprM.20_royalblue	ExM	11.9739292510512	1.18877971397519e-21	7.73757460317989	18.0844432642632	32	233	200	13046	13.7	4.4381109321740425e-20	10	20	royalblue
isoExpr	isoExprM.20_royalblue	IP	0.780004926831716	1	0.158366415013782	2.34019748424792	3	249	200	13046	1.2	1		20	royalblue
isoExpr	isoExprM.20_royalblue	ExDp1	9.94848447060823	1.32328094996665e-29	7.00661362247302	13.9495861541042	52	490	200	13046	10.6	8.233748133125822e-28	10	20	royalblue
isoExpr	isoExprM.20_royalblue	ExM-U	12.4199089060054	1.10187085169201e-22	8.07119502636111	18.6738370616158	33	234	200	13046	14.1	4.627857577106442e-21	10	20	royalblue
isoExpr	isoExprM.20_royalblue	InMGE	5.76542169124976	1.61647663782052e-6	2.94699994362479	10.3968349908807	13	166	200	13046	7.83	1.7866320733805747e-5	6	20	royalblue
isoExpr	isoExprM.20_royalblue	InCGE	5.7910763750934	3.7753028303841e-6	2.87148562368006	10.6748471214984	12	152	200	13046	7.89	3.964067971903305e-5	6	20	royalblue
isoExpr	isoExprM.20_royalblue	oRG	0.215186134526334	1	0.0258077897434395	0.791338583194201	2	578	200	13046	0.346	1		20	royalblue
isoExpr	isoExprM.20_royalblue	PgS	0.215186134526334	1	0.0258077897434395	0.791338583194201	2	578	200	13046	0.346	1		20	royalblue
isoExpr	isoExprM.20_royalblue	vRG	0.422429222605009	1	0.0860374498154937	1.26089108103607	3	450	200	13046	0.667	1		20	royalblue
isoExpr	isoExprM.47_bisque4	ExN	1.46464194161852	0.499697904018841	0.0362955651286979	8.57608745176285	1	76	118	13046	1.32	1		47	bisque4
isoExpr	isoExprM.47_bisque4	PgG2M	0.975190344711961	1	0.260076349794605	2.58363486243829	4	453	118	13046	0.883	1		47	bisque4
isoExpr	isoExprM.47_bisque4	OPC	0.90020519171807	1	0.240164290256441	2.38377657815797	4	489	118	13046	0.818	1		47	bisque4
isoExpr	isoExprM.47_bisque4	End	1.13276742496655	0.805102088102607	0.359222783559002	2.74077320731221	5	491	118	13046	1.02	1		47	bisque4
isoExpr	isoExprM.47_bisque4	ExDp2	2.03891599960597	0.0345621097851264	1.0161327731148	3.73655589773578	12	692	118	13046	1.73	0.14703724237093535		47	bisque4
isoExpr	isoExprM.47_bisque4	Per	0.702538334632879	1	0.223136103397321	1.69580942330541	5	771	118	13046	0.649	1		47	bisque4
isoExpr	isoExprM.47_bisque4	Mic	0.727298476727546	1	0.194180355897632	1.923763560517	4	599	118	13046	0.668	1		47	bisque4
isoExpr	isoExprM.47_bisque4	ExM	5.27307851080689	4.91851328998675e-5	2.42614802543983	10.256964119988	10	233	118	13046	4.29	4.490816482161815e-4	5	47	bisque4
isoExpr	isoExprM.47_bisque4	IP	1.81619500446911	0.290687530551427	0.482682304621588	4.83897817254212	4	249	118	13046	1.61	0.7676100613516801		47	bisque4
isoExpr	isoExprM.47_bisque4	ExDp1	2.6715022424014	0.00481084308317307	1.28598680879425	5.01785725283448	11	490	118	13046	2.24	0.027397343660104264	3	47	bisque4
isoExpr	isoExprM.47_bisque4	ExM-U	4.08663588071277	0.0012787124349378	1.7007402737283	8.4756943136337	8	234	118	13046	3.42	0.008627457392351422	4	47	bisque4
isoExpr	isoExprM.47_bisque4	InMGE	2.04265857399237	0.190121482982068	0.410929945033719	6.22712248874902	3	166	118	13046	1.81	0.5744677903055292		47	bisque4
isoExpr	isoExprM.47_bisque4	InCGE	2.23711558476779	0.158874454935465	0.449589821329588	6.83083302668613	3	152	118	13046	1.97	0.5036020458331721		47	bisque4
isoExpr	isoExprM.47_bisque4	oRG	0.755190456594079	1	0.201601581241146	1.99800496120606	4	578	118	13046	0.692	1		47	bisque4
isoExpr	isoExprM.47_bisque4	PgS	0.755190456594079	1	0.201601581241146	1.99800496120606	4	578	118	13046	0.692	1		47	bisque4
isoExpr	isoExprM.47_bisque4	vRG	0.237560281205111	1	0.00595393282439864	1.356703053529	1	450	118	13046	0.222	1		47	bisque4
isoExpr	isoExprM.32_violet	ExN	2.34120956082038	0.217537110063762	0.275804591461446	8.90916668879085	2	76	150	13046	2.63	0.6311957597705011		32	violet
isoExpr	isoExprM.32_violet	PgG2M	0.759507448475773	1	0.203309795323302	2.00046755750396	4	453	150	13046	0.883	1		32	violet
isoExpr	isoExprM.32_violet	OPC	0.521135295608657	1	0.105870378540328	1.56242636217728	3	489	150	13046	0.613	1		32	violet
isoExpr	isoExprM.32_violet	End	0	1	0	0.631502354842122	0	491	150	13046	0	1		32	violet
isoExpr	isoExprM.32_violet	ExDp2	1.00584783884895	1	0.424217203964241	2.04807968833205	8	692	150	13046	1.16	1		32	violet
isoExpr	isoExprM.32_violet	Per	0.54605150850985	1	0.17417377999382	1.30971561052261	5	771	150	13046	0.649	1		32	violet
isoExpr	isoExprM.32_violet	Mic	0.138030217230952	1	0.00346925540231776	0.784030714331472	1	599	150	13046	0.167	1		32	violet
isoExpr	isoExprM.32_violet	ExM	1.12385708946089	0.751620552622908	0.227448392878353	3.39118098928367	3	233	150	13046	1.29	1		32	violet
isoExpr	isoExprM.32_violet	IP	1.78787482605792	0.214035660932466	0.566824877050384	4.32639464840891	5	249	150	13046	2.01	0.6231887528016341		32	violet
isoExpr	isoExprM.32_violet	ExDp1	1.45092618234608	0.278306983523854	0.610918049493799	2.960915084854	8	490	150	13046	1.63	0.7445154973249598		32	violet
isoExpr	isoExprM.32_violet	ExM-U	1.50866381323116	0.347935365629184	0.402191260972498	3.99875600074936	4	234	150	13046	1.71	0.868545935003015		32	violet
isoExpr	isoExprM.32_violet	InMGE	0	1	0	1.93071100750987	0	166	150	13046	0	1		32	violet
isoExpr	isoExprM.32_violet	InCGE	1.14827389170064	0.694705237284179	0.136498435567156	4.2945114608184	2	152	150	13046	1.32	1		32	violet
isoExpr	isoExprM.32_violet	oRG	0.289055435736192	1	0.0345978143793466	1.06764298689476	2	578	150	13046	0.346	1		32	violet
isoExpr	isoExprM.32_violet	PgS	0.588144275722405	1	0.157584418520706	1.54681900374857	4	578	150	13046	0.692	1		32	violet
isoExpr	isoExprM.32_violet	vRG	0.375501126415162	1	0.0449166802884265	1.38872613882457	2	450	150	13046	0.444	1		32	violet
isoExpr	isoExprM.39_orangered4	ExN	1.31688889898272	0.536629189775767	0.0326603009468913	7.69426504600158	1	76	131	13046	1.32	1		39	orangered4
isoExpr	isoExprM.39_orangered4	PgG2M	1.10428018766122	0.807756138053316	0.350710465996331	2.66536503408897	5	453	131	13046	1.1	1		39	orangered4
isoExpr	isoExprM.39_orangered4	OPC	1.91101752037378	0.0643544378956723	0.848190122365871	3.77931004475326	9	489	131	13046	1.84	0.24797122858882906		39	orangered4
isoExpr	isoExprM.39_orangered4	End	0.596853148762974	1	0.121081969837327	1.79451100237688	3	491	131	13046	0.611	1		39	orangered4
isoExpr	isoExprM.39_orangered4	ExDp2	1.00788792155879	1	0.395423205649731	2.15083446019721	7	692	131	13046	1.01	1		39	orangered4
isoExpr	isoExprM.39_orangered4	Per	0.244891511027763	1	0.029290440158086	0.905893074252269	2	771	131	13046	0.259	1		39	orangered4
isoExpr	isoExprM.39_orangered4	Mic	1.35623104433965	0.396416916461371	0.569986491770804	2.7750896656035	8	599	131	13046	1.34	0.9568684190446886		39	orangered4
isoExpr	isoExprM.39_orangered4	ExM	3.16899328792789	0.00911312224112914	1.23412112709468	6.83395672056369	7	233	131	13046	3	0.048449510649041	3	39	orangered4
isoExpr	isoExprM.39_orangered4	IP	2.06063495975851	0.105901368264705	0.65185472518794	5.00239731035757	5	249	131	13046	2.01	0.36752189946757524		39	orangered4
isoExpr	isoExprM.39_orangered4	ExDp1	1.67760510682045	0.159941325134649	0.704327651797793	3.43753420437694	8	490	131	13046	1.63	0.50507786884626		39	orangered4
isoExpr	isoExprM.39_orangered4	ExM-U	1.28690148981612	0.51063944098497	0.260022227542987	3.89354476638102	3	234	131	13046	1.28	1		39	orangered4
isoExpr	isoExprM.39_orangered4	InMGE	5.25009193450651	2.66602700584255e-4	2.17941736374318	10.9248955369531	8	166	131	13046	4.82	0.0020929557802876093	5	39	orangered4
isoExpr	isoExprM.39_orangered4	InCGE	5.76632650014353	1.45743204819863e-4	2.38991632078944	12.0258393315496	8	152	131	13046	5.26	0.00118858535969597	6	39	orangered4
isoExpr	isoExprM.39_orangered4	oRG	1.99615492317324	0.0492437618785358	0.964882654561552	3.72848249245755	11	578	131	13046	1.9	0.19934824085768707		39	orangered4
isoExpr	isoExprM.39_orangered4	PgS	0.332139729756119	1	0.039701975227716	1.22998552241391	2	578	131	13046	0.346	1		39	orangered4
isoExpr	isoExprM.39_orangered4	vRG	0.880555311041833	1	0.235243150412115	2.32659318598445	4	450	131	13046	0.889	1		39	orangered4
isoExpr	isoExprM.25_orange	ExN	1.77976410106312	0.316767622305052	0.210103360309342	6.74707483550502	2	76	196	13046	2.63	0.8135361931020945		25	orange
isoExpr	isoExprM.25_orange	PgG2M	0.876234722846141	1	0.315834531072785	1.95820086459556	6	453	196	13046	1.32	1		25	orange
isoExpr	isoExprM.25_orange	OPC	0.950364526484985	1	0.374877561666018	2.01217048547152	7	489	196	13046	1.43	1		25	orange
isoExpr	isoExprM.25_orange	End	1.08953131128073	0.706648834740386	0.460888041144363	2.20898151334015	8	491	196	13046	1.63	1		25	orange
isoExpr	isoExprM.25_orange	ExDp2	1.38093373208712	0.257662186105373	0.736112703669774	2.39388648430328	14	692	196	13046	2.02	0.7038576791171165		25	orange
isoExpr	isoExprM.25_orange	Per	0.585900376661359	1	0.231598178247148	1.23714683881858	7	771	196	13046	0.908	1		25	orange
isoExpr	isoExprM.25_orange	Mic	0.652728280851096	1	0.235579237276122	1.45600915008025	6	599	196	13046	1	1		25	orange
isoExpr	isoExprM.25_orange	ExM	3.04377656056408	0.00275794216147247	1.41631319469867	5.82876150607564	10	233	196	13046	4.29	0.01684851938645	3	25	orange
isoExpr	isoExprM.25_orange	IP	1.63824606796989	0.280985948722865	0.587922556378891	3.68445434763405	6	249	196	13046	2.41	0.7481083896266452		25	orange
isoExpr	isoExprM.25_orange	ExDp1	2.65161114920633	4.26611414695794e-4	1.52267291360232	4.35879276771189	18	490	196	13046	3.67	0.003171270693313867	3	25	orange
isoExpr	isoExprM.25_orange	ExM-U	3.36620602020479	8.23922249852131e-4	1.62815230526901	6.2812675356688	11	234	196	13046	4.7	0.00594072695172352	3	25	orange
isoExpr	isoExprM.25_orange	InMGE	1.2098390643679	0.740642392994667	0.244780087684824	3.65186482801934	3	166	196	13046	1.81	1		25	orange
isoExpr	isoExprM.25_orange	InCGE	1.3249642990006	0.499418197337702	0.267823896012522	4.00607367097148	3	152	196	13046	1.97	1		25	orange
isoExpr	isoExprM.25_orange	oRG	1.16252429938252	0.598623387214952	0.545366893339072	2.20230653708619	10	578	196	13046	1.73	1		25	orange
isoExpr	isoExprM.25_orange	PgS	0.916764900485412	1	0.388105178446325	1.85645821812039	8	578	196	13046	1.38	1		25	orange
isoExpr	isoExprM.25_orange	vRG	0.729760370249099	1	0.233102014442733	1.74600345777826	5	450	196	13046	1.11	1		25	orange
isoExpr	isoExprM.35_sienna3	ExN	2.32533124461796	0.21967892907881	0.273949044562279	8.84792961738476	2	76	151	13046	2.63	0.6352161804688482		35	sienna3
isoExpr	isoExprM.35_sienna3	PgG2M	0.56059976224774	1	0.113846655592621	1.68133014884965	3	453	151	13046	0.662	1		35	sienna3
isoExpr	isoExprM.35_sienna3	OPC	2.04089389644364	0.0297281745899637	0.989150876971351	3.79873984847718	11	489	151	13046	2.25	0.12905254085565637		35	sienna3
isoExpr	isoExprM.35_sienna3	End	1.0588225459973	0.828511929381903	0.380366932328272	2.37814272081539	6	491	151	13046	1.22	1		35	sienna3
isoExpr	isoExprM.35_sienna3	ExDp2	1.27001681544855	0.461696333231204	0.593255249904049	2.42007165327786	10	692	151	13046	1.45	1		35	sienna3
isoExpr	isoExprM.35_sienna3	Per	0.656120431896695	1	0.236113186171709	1.47001025268875	6	771	151	13046	0.778	1		35	sienna3
isoExpr	isoExprM.35_sienna3	Mic	1.01024097894514	0.846333675427061	0.39722979976286	2.14885808959837	7	599	151	13046	1.17	1		35	sienna3
isoExpr	isoExprM.35_sienna3	ExM	2.72453555923209	0.0187290802573156	1.06404783776687	5.85127441985715	7	233	151	13046	3	0.08813684826972049		35	sienna3
isoExpr	isoExprM.35_sienna3	IP	0.339990671624434	1	0.00852011538741623	1.94115453428843	1	249	151	13046	0.402	1		35	sienna3
isoExpr	isoExprM.35_sienna3	ExDp1	2.66584707405251	0.00164714307400639	1.40907572889785	4.67214314236637	14	490	151	13046	2.86	0.010767316592726596	3	35	sienna3
isoExpr	isoExprM.35_sienna3	ExM-U	3.56807910285794	0.00160305233428372	1.5784019512753	7.08785052996296	9	234	151	13046	3.85	0.010520030943736913	4	35	sienna3
isoExpr	isoExprM.35_sienna3	InMGE	1.58322861080233	0.4447524905498	0.319518489160132	4.8004214116129	3	166	151	13046	1.81	1		35	sienna3
isoExpr	isoExprM.35_sienna3	InCGE	1.14047865604975	0.69626848409182	0.135580839869444	4.26485022771335	2	152	151	13046	1.32	1		35	sienna3
isoExpr	isoExprM.35_sienna3	oRG	1.04919904900463	0.841525057139791	0.41247973738136	2.23210482774495	7	578	151	13046	1.21	1		35	sienna3
isoExpr	isoExprM.35_sienna3	PgS	0.434332009202891	1	0.0882883045868864	1.30080834624884	3	578	151	13046	0.519	1		35	sienna3
isoExpr	isoExprM.35_sienna3	vRG	1.36632565800581	0.368675829112599	0.536466468570767	2.9121349708688	7	450	151	13046	1.56	0.9002549315540208		35	sienna3
isoExpr	isoExprM.51_thistle1	ExN	1.71590168898757	0.446990480608838	0.042461567698038	10.0767350878837	1	76	101	13046	1.32	1		51	thistle1
isoExpr	isoExprM.51_thistle1	PgG2M	0.276409619491054	1	0.00691726614363798	1.58371943639272	1	453	101	13046	0.221	1		51	thistle1
isoExpr	isoExprM.51_thistle1	OPC	0.255281471048411	1	0.00638983642889514	1.4621618747858	1	489	101	13046	0.204	1		51	thistle1
isoExpr	isoExprM.51_thistle1	End	1.3351624576955	0.433308555101307	0.421979028159571	3.2470653128808	5	491	101	13046	1.02	1		51	thistle1
isoExpr	isoExprM.51_thistle1	ExDp2	1.97579865619831	0.0681332409424161	0.912414121811856	3.82485331759281	10	692	101	13046	1.45	0.25955520359015655		51	thistle1
isoExpr	isoExprM.51_thistle1	Per	1.5639776674863901	0.199695233838233	0.690516057635465	3.11649668600592	9	771	101	13046	1.17	0.5958934153609795		51	thistle1
isoExpr	isoExprM.51_thistle1	Mic	1.79803808200077	0.142811656499075	0.750472983982723	3.7152657045692	8	599	101	13046	1.34	0.45962372206598856		51	thistle1
isoExpr	isoExprM.51_thistle1	ExM	2.2896038391776	0.106822219228586	0.606400435074595	6.13320476223423	4	233	101	13046	1.72	0.36850375421770937		51	thistle1
isoExpr	isoExprM.51_thistle1	IP	1.03857675965748	0.719300367713238	0.123347657062687	3.89218286271469	2	249	101	13046	0.803	1		51	thistle1
isoExpr	isoExprM.51_thistle1	ExDp1	1.92126230919936	0.106150929338379	0.747852450770403	4.14724493013345	7	490	101	13046	1.43	0.36752189946757524		51	thistle1
isoExpr	isoExprM.51_thistle1	ExM-U	0	1	0	2.03674628196313	0	234	101	13046	0	1		51	thistle1
isoExpr	isoExprM.51_thistle1	InMGE	2.40014935655225	0.137778615586281	0.481646425732684	7.34819500022701	3	166	101	13046	1.81	0.44858153911812415		51	thistle1
isoExpr	isoExprM.51_thistle1	InCGE	1.72313360563499	0.329563383912465	0.203934233961211	6.50001102761675	2	152	101	13046	1.32	0.8350927375157483		51	thistle1
isoExpr	isoExprM.51_thistle1	oRG	0.433836731142245	1	0.0516951045837932	1.61647904764349	2	578	101	13046	0.346	1		51	thistle1
isoExpr	isoExprM.51_thistle1	PgS	1.12455228063083	0.805381764039139	0.355632113990515	2.73216332630431	5	578	101	13046	0.865	1		51	thistle1
isoExpr	isoExprM.51_thistle1	vRG	0	1	0	1.03724335934535	0	450	101	13046	0	1		51	thistle1
isoExpr	isoExprM.28_skyblue	ExN	3.02169535513052	0.0843097944826927	0.603291816030316	9.33326956264351	3	76	177	13046	3.95	0.30791403202374723		28	skyblue
isoExpr	isoExprM.28_skyblue	PgG2M	1.32158035868198	0.405645606299199	0.557887562751775	2.68718765305747	8	453	177	13046	1.77	0.9693949055229791		28	skyblue
isoExpr	isoExprM.28_skyblue	OPC	1.38264577648015	0.317208572691949	0.617584935183122	2.71056478770156	9	489	177	13046	1.84	0.8135361931020945		28	skyblue
isoExpr	isoExprM.28_skyblue	End	2.05474461425238	0.0250048596531418	1.06324901305954	3.64658669334611	13	491	177	13046	2.65	0.11202177124607526		28	skyblue
isoExpr	isoExprM.28_skyblue	ExDp2	1.070058545679	0.737027003321877	0.501487996847582	2.02990083471637	10	692	177	13046	1.45	1		28	skyblue
isoExpr	isoExprM.28_skyblue	Per	0.751071216161591	1	0.317853492756304	1.52190343070981	8	771	177	13046	1.04	1		28	skyblue
isoExpr	isoExprM.28_skyblue	Mic	1.80339589638041	0.044224751532535	0.9583767244682	3.13855685679424	14	599	177	13046	2.34	0.18165668111163522		28	skyblue
isoExpr	isoExprM.28_skyblue	ExM	1.95395626153012	0.138062077697643	0.699767187636673	4.40765382133963	6	233	177	13046	2.58	0.4486349913579115		28	skyblue
isoExpr	isoExprM.28_skyblue	IP	1.19134571920787	0.58307418440134	0.318436290401259	3.14491772293809	4	249	177	13046	1.61	1		28	skyblue
isoExpr	isoExprM.28_skyblue	ExDp1	1.5454478552884	0.165306820974316	0.722961796534333	2.93902794217442	10	490	177	13046	2.04	0.5152420394004655		28	skyblue
isoExpr	isoExprM.28_skyblue	ExM-U	1.60445975807255	0.252277209806147	0.509563826053178	3.87259901757681	5	234	177	13046	2.14	0.694796249957913		28	skyblue
isoExpr	isoExprM.28_skyblue	InMGE	1.81339189984009	0.291052148262512	0.482761713883704	4.81810628907772	4	166	177	13046	2.41	0.7676100613516801		28	skyblue
isoExpr	isoExprM.28_skyblue	InCGE	1.98719908637146	0.15203902149446	0.528438941198079	5.28853457909702	4	152	177	13046	2.63	0.4837605229369181		28	skyblue
isoExpr	isoExprM.28_skyblue	oRG	1.15803172004128	0.582722601822507	0.517733050149782	2.2673992039832	9	578	177	13046	1.56	1		28	skyblue
isoExpr	isoExprM.28_skyblue	PgS	1.43766481330226	0.264740600691354	0.699894601361221	2.66005789700869	11	578	177	13046	1.9	0.7157045232614211		28	skyblue
isoExpr	isoExprM.28_skyblue	vRG	1.69138696865598	0.139616155516947	0.790786731528544	3.21898054782387	10	450	177	13046	2.22	0.45213122823039076		28	skyblue
isoExpr	isoExprM.34_darkmagenta	ExN	1.14727870049879	0.585815750304591	0.0284807728329021	6.68898715070476	1	76	150	13046	1.32	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	PgG2M	1.16040592722137	0.651702924956573	0.416628049921934	2.60840080786723	6	453	150	13046	1.32	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	OPC	1.45405926794985	0.277463645080405	0.612234430463595	2.96735728770731	8	489	150	13046	1.64	0.7434432595455829		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	End	1.25530531141102	0.514272788482768	0.493097804401986	2.67413438930873	7	491	150	13046	1.43	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	ExDp2	4.61903767878777	2.24833225850299e-10	2.96448962416121	7.00171730332879	30	692	150	13046	4.34	4.244042914926992e-9	5	34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	Per	0.54605150850985	1	0.17417377999382	1.30971561052261	5	771	150	13046	0.649	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	Mic	1.3313030630583	0.427535390714008	0.593387671907366	2.61771874234504	9	599	150	13046	1.5	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	ExM	5.46574155759235	2.83593469469738e-6	2.79394035143418	9.85370797297362	13	233	150	13046	5.58	3.034630756109298e-5	5	34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	IP	1.04946464221665	0.764416376586965	0.212490674862101	3.16375296291881	3	249	150	13046	1.2	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	ExDp1	5.34471527148855	3.16504618125511e-10	3.29889864537431	8.35808348092254	25	490	150	13046	5.1	5.8431621807786645e-9	5	34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	ExM-U	4.03995330818005	3.71750668825369e-4	1.87017152794	7.79231678130653	10	234	150	13046	4.27	0.0027881300161902677	4	34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	InMGE	3.31608571825949	0.0123369673687429	1.17956858111648	7.55523133044125	6	166	150	13046	3.61	0.06299728018081481		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	InCGE	4.30346827453231	0.00186263491789075	1.67018445159663	9.32540272131025	7	152	150	13046	4.61	0.012035487161755615	4	34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	oRG	1.21826340461645	0.54700786707303	0.513400413619919	2.48302119667067	8	578	150	13046	1.38	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	PgS	0.741599412019192	1	0.236298331542491	1.78104036521402	5	578	150	13046	0.865	1		34	darkmagenta
isoExpr	isoExprM.34_darkmagenta	vRG	0.964822354620496	1	0.307103841547175	2.32094799846906	5	450	150	13046	1.11	1		34	darkmagenta
isoExpr	isoExprM.40_mediumpurple3	ExN	0	1	0	4.65136240521849	0	76	139	13046	0	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	PgG2M	0.403210562669431	1	0.0481970710080023	1.49324404732198	2	453	139	13046	0.442	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	OPC	1.16040120086579	0.65153416729439	0.416232440452918	2.61209467054236	6	489	139	13046	1.23	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	End	1.15543049828454	0.652593894157852	0.414457701045918	2.60079306455387	6	491	139	13046	1.22	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	ExDp2	2.01998371686685	0.0200299894837815	1.06743286529823	3.54151339633032	14	692	139	13046	2.02	0.09321435549239035		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	Per	0.46899463539999797	1	0.125630892325928	1.23393402819297	4	771	139	13046	0.519	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	Mic	1.27259832924339	0.536549717898904	0.535537257503227	2.59910309687037	8	599	139	13046	1.34	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	ExM	3.44148648583791	0.00348305130030221	1.43767880992885	7.0995469042008	8	233	139	13046	3.43	0.02067677096999192	3	40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	IP	0	1	0	1.37748687221403	0	249	139	13046	0	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	ExDp1	2.45659572921736	0.00611942879034418	1.22795709825432	4.48305785905153	12	490	139	13046	2.45	0.03426880122592741	2	40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	ExM-U	2.96175841231144	0.0126443263410795	1.15489140152668	6.37446717900947	7	234	139	13046	2.99	0.06387341843832424		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	InMGE	1.13431155504448	0.697524117767796	0.134844877759822	4.24198697300585	2	166	139	13046	1.2	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	InCGE	1.88866301024667	0.22055673951568	0.380401931885184	5.7456379196292	3	152	139	13046	1.97	0.6366586295297979		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	oRG	0.473114294881212	1	0.0960778028507161	1.41940889734655	3	578	139	13046	0.519	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	PgS	0.636634383950352	1	0.170418057580983	1.67722016058617	4	578	139	13046	0.692	1		40	mediumpurple3
isoExpr	isoExprM.40_mediumpurple3	vRG	0.406008301508082	1	0.0485305469785234	1.50366162134912	2	450	139	13046	0.444	1		40	mediumpurple3
isoExpr	isoExprM.19_lightyellow	ExN	0.683994597151449	1	0.017024018999142	3.96482305743357	1	76	249	13046	1.32	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	PgG2M	1.80860224651988	0.0345092281159958	0.987632171741537	3.07854409620812	15	453	249	13046	3.31	0.14703724237093535		19	lightyellow
isoExpr	isoExprM.19_lightyellow	OPC	1.42577534011148	0.234071845671711	0.742445864158021	2.50965789572464	13	489	249	13046	2.66	0.6627384338859784		19	lightyellow
isoExpr	isoExprM.19_lightyellow	End	0.846308908715434	1	0.35914893547969	1.70832017045785	8	491	249	13046	1.63	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	ExDp2	1.06489579744134	0.774959497384215	0.570092654517209	1.83568751946151	14	692	249	13046	2.02	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	Per	0.592268528347779	1	0.26650392357453	1.14958216837199	9	771	249	13046	1.17	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	Mic	0.867230142810553	1	0.408364528208463	1.63462093152052	10	599	249	13046	1.67	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	ExM	1.60886680091187	0.219051994680113	0.632764793138193	3.42103927639149	7	233	249	13046	3	0.6344954328665342		19	lightyellow
isoExpr	isoExprM.19_lightyellow	IP	1.27558980590194	0.481794584869033	0.458972074403007	2.85770989504017	6	249	249	13046	2.41	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	ExDp1	1.42267134314546	0.234645568850308	0.740840223547796	2.50417783021008	13	490	249	13046	2.65	0.6627384338859784		19	lightyellow
isoExpr	isoExprM.19_lightyellow	ExM-U	0.892074500332087	1	0.239089018005838	2.34472403534079	4	234	249	13046	1.71	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	InMGE	0.945238087269167	1	0.191600881232554	2.8442725705487	3	166	249	13046	1.81	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	InCGE	0.682714774155559	1	0.0814664573405639	2.53605627948095	2	152	249	13046	1.32	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	oRG	0.900839201428437	1	0.424103639519275	1.69839243843435	10	578	249	13046	1.73	1		19	lightyellow
isoExpr	isoExprM.19_lightyellow	PgS	2.023851948479	0.00450235165148616	1.21898675520658	3.19927012806583	21	578	249	13046	3.63	0.02590394100855051	2	19	lightyellow
isoExpr	isoExprM.19_lightyellow	vRG	0.568809015944144	1	0.182140418526525	1.35587021186605	5	450	249	13046	1.11	1		19	lightyellow
isoExpr	isoExprM.44_floralwhite	ExN	4.47504483739999	0.0335362001292896	0.889437710546754	13.9162024641704	3	76	121	13046	3.95	0.14372657198266972		44	floralwhite
isoExpr	isoExprM.44_floralwhite	PgG2M	0.704815288490602	1	0.142765518853595	2.12408208594988	3	453	121	13046	0.662	1		44	floralwhite
