gene_id	module	kME	kMEtoMod	gene_name
ENSG00000151320	7	0.8892305576995436	7	AKAP6
ENSG00000151327	7	0.8670771630200633	7	FAM177A1
ENSG00000151414	16	0.9204413927519792	16	NEK7
ENSG00000151422	20	0.8452674728375221	20	FER
ENSG00000151458	7	0.9219901130912402	7	ANKRD50
ENSG00000151461	14	0.7228542934094003	14	UPF2
ENSG00000151465	11	0.835035124762092	11	CDC123
ENSG00000151466	9	0.8649313967825075	9	SCLT1
ENSG00000151474	20	0.7988039570310771	20	FRMD4A
ENSG00000151490	5	0.948953983807042	5	PTPRO
ENSG00000151491	6	0.8866623132595083	6	EPS8
ENSG00000151498	4	0.7504262492379659	4	ACAD8
ENSG00000151500	1	0.8048444046131931	1	THYN1
ENSG00000151503	16	0.9236678366973933	16	NCAPD3
ENSG00000151532	3	0.7580782438535013	3	VTI1A
ENSG00000151552	1	0.879581811963292	1	QDPR
ENSG00000151553	8	0.8332785978480637	8	FAM160B1
ENSG00000151572	5	0.9490262861196325	5	ANO4
ENSG00000151617	14	0.7038765844037919	14	EDNRA
ENSG00000151632	12	0.9656666072741975	12	AKR1C2
ENSG00000151640	1	0.8756220826239816	1	DPYSL4
ENSG00000151690	8	0.9321285474047126	8	MFSD6
ENSG00000151692	14	0.7820314716886927	14	RNF144A
ENSG00000151693	13	0.8177493681750233	13	ASAP2
ENSG00000151702	3	0.8452099870845219	3	FLI1
ENSG00000151725	21	0.9450757556543401	21	CENPU
ENSG00000151726	5	0.965998500843725	5	ACSL1
ENSG00000151729	11	0.9744251309736248	11	SLC25A4
ENSG00000151743	12	0.9456549366512852	12	AMN1
ENSG00000151746	16	0.9631283438714094	16	BICD1
ENSG00000151779	13	0.8964764675844991	13	NBAS
ENSG00000151789	5	0.9423964255692433	5	ZNF385D
ENSG00000151806	14	0.877169857550499	14	GUF1
ENSG00000151834	6	0.8814079791101208	6	GABRA2
ENSG00000151881	19	0.9246665048198853	19	TMEM267
ENSG00000151883	8	0.8758655583419113	8	PARP8
ENSG00000151893	1	0.8226769487634765	1	CACUL1
ENSG00000151914	8	0.9807066106879322	8	DST
ENSG00000151967	22	0.9150409708817567	22	SCHIP1
ENSG00000152061	6	0.9167181000185652	6	RABGAP1L
ENSG00000152082	1	0.904792791230759	1	MZT2B
ENSG00000152102	3	0.9327068123442455	3	FAM168B
ENSG00000152154	10	0.9549117364496089	10	TMEM178A
ENSG00000152208	13	0.7476082424057714	13	GRID2
ENSG00000152217	19	0.9682208900475937	19	SETBP1
ENSG00000152234	1	0.8865806490255619	1	ATP5F1A
ENSG00000152240	1	0.8470934131026202	1	HAUS1
ENSG00000152242	13	0.7604487869309421	13	C18orf25
ENSG00000152253	2	0.9432466089643636	2	SPC25
ENSG00000152291	3	0.9457442232216082	3	TGOLN2
ENSG00000152377	5	0.9608583029663523	5	SPOCK1
ENSG00000152413	5	0.961401146440322	5	HOMER1
ENSG00000152443	14	0.786081220226613	14	ZNF776
ENSG00000152467	1	0.6720711329207903	1	ZSCAN1
ENSG00000152484	8	0.78115368652797	8	USP12
ENSG00000152518	21	0.9776264233062782	21	ZFP36L2
ENSG00000152558	16	0.990569712749326	16	TMEM123
ENSG00000152578	6	0.9168163380627443	6	GRIA4
ENSG00000152620	23	0.8369669374174582	23	NADK2
ENSG00000152642	6	0.8896390622855702	6	GPD1L
ENSG00000152749	23	0.9168215931738144	23	GPR180
ENSG00000152767	5	0.9494185848306326	5	FARP1
ENSG00000152778	3	0.9249385325190677	3	IFIT5
ENSG00000152795	22	0.9456585284074909	22	HNRNPDL
ENSG00000152894	6	0.9496278244588829	6	PTPRK
ENSG00000152910	8	0.7986397944476527	8	CNTNAP4
ENSG00000152942	14	0.8385784331770865	14	RAD17
ENSG00000152952	2	0.9462101117269227	2	PLOD2
ENSG00000152953	12	0.9771470337830009	12	STK32B
ENSG00000152969	5	0.9426196219766348	5	JAKMIP1
ENSG00000153015	1	0.7938008230551646	1	CWC27
ENSG00000153037	1	0.7614170399210363	1	SRP19
ENSG00000153107	13	0.8774522873263164	13	ANAPC1
ENSG00000153113	15	0.8022826235255609	15	CAST
ENSG00000153147	2	0.97690597664681	2	SMARCA5
ENSG00000153187	9	0.9248393886015717	9	HNRNPU
ENSG00000153201	13	0.895200870483232	13	RANBP2
ENSG00000153207	13	0.9282021086477497	13	AHCTF1
ENSG00000153234	12	0.9706206431794737	12	NR4A2
ENSG00000153253	8	0.9694259667031329	8	SCN3A
ENSG00000153266	10	0.8383204479247058	10	FEZF2
ENSG00000153310	17	0.9517879119926915	17	FAM49B
ENSG00000153391	2	0.8896665801627635	2	INO80C
ENSG00000153395	9	0.8999182110164605	9	LPCAT1
ENSG00000153406	1	0.8678645984437013	1	NMRAL1
ENSG00000153558	5	0.9811171962605406	5	FBXL2
ENSG00000153560	7	0.9364854846613654	7	UBP1
ENSG00000153707	7	0.9417152650139183	7	PTPRD
ENSG00000153721	18	0.8011608511808894	18	CNKSR3
ENSG00000153767	15	0.8166938043923802	15	GTF2E1
ENSG00000153774	1	0.9502583136122692	1	CFDP1
ENSG00000153814	5	0.9779499157508007	5	JAZF1
ENSG00000153815	6	0.8531456182187479	6	CMIP
ENSG00000153820	6	0.9679975918800316	6	SPHKAP
ENSG00000153827	13	0.8849925173533368	13	TRIP12
ENSG00000153879	3	0.944036393548996	3	CEBPG
ENSG00000153904	2	0.9619684522672054	2	DDAH1
ENSG00000153914	9	0.8709110753684273	9	SREK1
ENSG00000153944	16	0.9737484625278857	16	MSI2
ENSG00000153956	6	0.91997128868759	6	CACNA2D1
ENSG00000153975	10	0.7918347028730668	10	ZUP1
ENSG00000153989	7	0.9309943914474007	7	NUS1
ENSG00000154001	7	0.927437351396454	7	PPP2R5E
ENSG00000154040	5	0.9431636534952995	5	CABYR
ENSG00000154059	16	0.9203685722754907	16	IMPACT
ENSG00000154080	2	0.904974403641371	2	CHST9
ENSG00000154118	6	0.9481395810051837	6	JPH3
ENSG00000154127	1	0.7909174926350347	1	UBASH3B
ENSG00000154153	10	0.8429657266680622	10	RETREG1
ENSG00000154162	5	0.9483299138988714	5	CDH12
ENSG00000154174	17	0.877804988629187	17	TOMM70
ENSG00000154188	2	0.9272876912796615	2	ANGPT1
ENSG00000154277	4	0.918122651608234	4	UCHL1
ENSG00000154309	14	0.7709287400157953	14	DISP1
ENSG00000154310	6	0.9365477633891219	6	TNIK
ENSG00000154359	7	0.8252122333932277	7	LONRF1
ENSG00000154370	1	0.8471976433164489	1	TRIM11
ENSG00000154380	23	0.9027777731963427	23	ENAH
ENSG00000154429	8	0.8691674063939113	8	CCSAP
ENSG00000154447	2	0.9404885118216156	2	SH3RF1
ENSG00000154473	16	0.9765745176785631	16	BUB3
ENSG00000154518	11	0.9150489459116198	11	ATP5MC3
ENSG00000154545	10	0.9163438316234142	10	MAGED4
ENSG00000154553	2	0.9388704831609381	2	PDLIM3
ENSG00000154556	2	0.9451784596321547	2	SORBS2
ENSG00000154582	11	0.8454178580927318	11	ELOC
ENSG00000154640	21	0.9509049615338371	21	BTG3
ENSG00000154678	2	0.9125157353667077	2	PDE1C
ENSG00000154710	17	0.8754862954042434	17	RABGEF1
ENSG00000154723	1	0.8364941421992472	1	ATP5PF
ENSG00000154822	7	0.878177285810804	7	PLCL2
ENSG00000154832	11	0.8946024768312543	11	CXXC1
ENSG00000154839	16	0.9219002724433409	16	SKA1
ENSG00000154856	13	0.7752049639434514	13	APCDD1
ENSG00000154889	1	0.7055268708906657	1	MPPE1
ENSG00000154917	6	0.8822266667711157	6	RAB6B
ENSG00000154930	21	0.9794052970765812	21	ACSS1
ENSG00000154975	12	0.9610727908447656	12	CA10
ENSG00000155016	19	0.8415229933826758	19	CYP2U1
ENSG00000155100	7	0.9302546123859838	7	OTUD6B
ENSG00000155115	1	0.9121178224902592	1	GTF3C6
ENSG00000155189	13	0.8241531747751931	13	AGPAT5
ENSG00000155252	20	0.8104687843174845	20	PI4K2A
ENSG00000155313	3	0.8352077071887642	3	USP25
ENSG00000155363	2	0.936905827482144	2	MOV10
ENSG00000155366	22	0.8452259207406014	22	RHOC
ENSG00000155367	5	0.9325057463059866	5	PPM1J
ENSG00000155380	9	0.9266844197735549	9	SLC16A1
ENSG00000155506	7	0.9111466328931963	7	LARP1
ENSG00000155508	22	0.9023662531051889	22	CNOT8
ENSG00000155511	5	0.93674388279982	5	GRIA1
ENSG00000155660	2	0.9549904159904199	2	PDIA4
ENSG00000155744	3	0.8780766294450482	3	FAM126B
ENSG00000155760	2	0.974446619231078	2	FZD7
ENSG00000155816	6	0.9077535341325538	6	FMN2
ENSG00000155827	15	0.9095671355964347	15	RNF20
ENSG00000155876	11	0.9316230721264723	11	RRAGA
ENSG00000155886	14	0.7366696392724208	14	SLC24A2
ENSG00000155893	10	0.7928517454451538	10	PXYLP1
ENSG00000155926	11	0.9296840698951214	11	SLA
ENSG00000155959	1	0.8691336058897636	1	VBP1
ENSG00000155970	7	0.7674471665753806	7	MICU3
ENSG00000155974	6	0.9193424956188353	6	GRIP1
ENSG00000155975	3	0.8404270766525692	3	VPS37A
ENSG00000155980	5	0.9768189092066629	5	KIF5A
ENSG00000156011	6	0.8625503860725313	6	PSD3
ENSG00000156017	7	0.8625238641585745	7	CARNMT1
ENSG00000156052	8	0.896642858068443	8	GNAQ
ENSG00000156103	8	0.9637733327867101	8	MMP16
ENSG00000156136	3	0.9193219692957003	3	DCK
ENSG00000156162	16	0.9457134939793388	16	DPY19L4
ENSG00000156171	1	0.8713034708623489	1	DRAM2
ENSG00000156218	5	0.9392959143498613	5	ADAMTSL3
ENSG00000156239	14	0.8248376235136876	14	N6AMT1
ENSG00000156261	11	0.8252216582846656	11	CCT8
ENSG00000156273	23	0.8628593791938941	23	BACH1
ENSG00000156299	20	0.7226097591174174	20	TIAM1
ENSG00000156304	18	0.7985140598881386	18	SCAF4
ENSG00000156384	2	0.9042740703849104	2	SFR1
ENSG00000156475	10	0.8971340985985355	10	PPP2R2B
ENSG00000156482	1	0.9681922983250089	1	RPL30
ENSG00000156502	4	0.6930696239897273	4	SUPV3L1
ENSG00000156504	14	0.8491064352997991	14	FAM122B
ENSG00000156508	1	0.948709665988643	1	EEF1A1
ENSG00000156515	6	0.9033678263823068	6	HK1
ENSG00000156521	1	0.8496441468564176	1	TYSND1
ENSG00000156564	12	0.9714294594084734	12	LRFN2
ENSG00000156587	1	0.9052651391887174	1	UBE2L6
ENSG00000156603	1	0.8914235162710447	1	MED19
ENSG00000156639	9	0.9501343850903878	9	ZFAND3
ENSG00000156642	8	0.8730998047438762	8	NPTN
ENSG00000156671	7	0.9248714992764256	7	SAMD8
ENSG00000156687	16	0.9356886475887298	16	UNC5D
ENSG00000156697	18	0.6256447775913327	18	UTP14A
ENSG00000156709	10	0.8420583103578286	10	AIFM1
ENSG00000156795	1	0.7064372729294474	1	WDYHV1
ENSG00000156802	2	0.9782348373155599	2	ATAD2
ENSG00000156804	15	0.8528088059384854	15	FBXO32
ENSG00000156858	15	0.7609415306666776	15	PRR14
ENSG00000156873	11	0.9079322554737635	11	PHKG2
ENSG00000156931	3	0.9338729724362426	3	VPS8
ENSG00000156970	2	0.9818095884779501	2	BUB1B
ENSG00000156973	1	0.8663094353333697	1	PDE6D
ENSG00000156976	10	0.9770979197434573	10	EIF4A2
ENSG00000157005	1	0.9057676938943753	1	SST
ENSG00000157020	1	0.8918901928266288	1	SEC13
ENSG00000157064	5	0.9624975203007803	5	NMNAT2
ENSG00000157103	16	0.9438578956980477	16	SLC6A1
ENSG00000157106	7	0.9385762537129985	7	SMG1
ENSG00000157107	8	0.8065422601707878	8	FCHO2
ENSG00000157168	2	0.9593504640457688	2	NRG1
ENSG00000157184	2	0.9535814748903714	2	CPT2
ENSG00000157191	9	0.9283397660785897	9	NECAP2
ENSG00000157193	16	0.9274124487136457	16	LRP8
ENSG00000157216	10	0.7617195514166015	10	SSBP3
ENSG00000157224	3	0.9417991897633643	3	CLDN12
ENSG00000157240	7	0.8638848618247262	7	FZD1
ENSG00000157259	19	0.8586479573879305	19	GATAD1
ENSG00000157349	1	0.7865250636017658	1	DDX19B
ENSG00000157379	1	0.9200593722277912	1	DHRS1
ENSG00000157399	2	0.9097346183786489	2	ARSL
ENSG00000157445	12	0.9504719720877477	12	CACNA2D3
ENSG00000157450	17	0.8609722334773469	17	RNF111
ENSG00000157456	21	0.9413999039402978	21	CCNB2
ENSG00000157470	5	0.9689688037378524	5	FAM81A
ENSG00000157540	3	0.9166198249016337	3	DYRK1A
ENSG00000157557	6	0.9467641903568871	6	ETS2
ENSG00000157600	3	0.7919058910632574	3	TMEM164
ENSG00000157654	8	0.8684169141367742	8	PALM2AKAP2
ENSG00000157796	17	0.8683341890260563	17	WDR19
ENSG00000157823	2	0.8899596705433946	2	AP3S2
ENSG00000157827	3	0.8966736901447265	3	FMNL2
ENSG00000157916	3	0.8715081589058176	3	RER1
ENSG00000157954	18	0.7713542851532547	18	WIPI2
ENSG00000157985	5	0.9491286209123226	5	AGAP1
ENSG00000158019	22	0.8250824581853359	22	BABAM2
ENSG00000158158	8	0.8438585001246305	8	CNNM4
ENSG00000158164	1	0.822620965592638	1	TMSB15A
ENSG00000158201	2	0.9562483698660111	2	ABHD3
ENSG00000158258	12	0.962653188771312	12	CLSTN2
ENSG00000158321	8	0.8913583923242221	8	AUTS2
ENSG00000158402	2	0.9322158530924542	2	CDC25C
ENSG00000158417	1	0.8797274729146638	1	EIF5B
ENSG00000158480	18	0.774687891445536	18	SPATA2
ENSG00000158545	18	0.8276065507668534	18	ZC3H18
ENSG00000158552	1	0.7785169032486369	1	ZFAND2B
ENSG00000158555	12	0.9405666460572195	12	GDPD5
ENSG00000158560	12	0.9887188820273496	12	DYNC1I1
ENSG00000158604	9	0.9221530399908742	9	TMED4
ENSG00000158669	18	0.8357999414582464	18	GPAT4
ENSG00000158710	9	0.9633280306455871	9	TAGLN2
ENSG00000158793	1	0.868782966831766	1	NIT1
ENSG00000158850	1	0.77845452994414	1	B4GALT3
ENSG00000158856	5	0.9733086297777784	5	DMTN
ENSG00000158864	1	0.9388410665966258	1	NDUFS2
ENSG00000158882	10	0.9567332258424838	10	TOMM40L
ENSG00000158985	14	0.8592149218536199	14	CDC42SE2
ENSG00000159055	15	0.8071630270273104	15	MIS18A
ENSG00000159063	9	0.9082451856929616	9	ALG8
ENSG00000159079	1	0.8397728086586145	1	CFAP298
ENSG00000159082	8	0.9040362387236917	8	SYNJ1
ENSG00000159086	3	0.8497404750833357	3	PAXBP1
ENSG00000159111	4	0.785159660445475	4	MRPL10
ENSG00000159128	1	0.8224346143605461	1	IFNGR2
ENSG00000159140	14	0.9076193048394636	14	SON
ENSG00000159164	12	0.9485381402803217	12	SV2A
ENSG00000159167	4	0.8120496774731106	4	STC1
ENSG00000159199	4	0.7591267780021278	4	ATP5MC1
ENSG00000159217	18	0.7665494423972177	18	IGF2BP1
ENSG00000159228	1	0.8292643520452458	1	CBR1
ENSG00000159259	21	0.9567572103482611	21	CHAF1B
ENSG00000159267	14	0.6830983611343303	14	HLCS
ENSG00000159335	1	0.941709272108945	1	PTMS
ENSG00000159346	3	0.7632718360131321	3	ADIPOR1
ENSG00000159348	1	0.7898900172417773	1	CYB5R1
ENSG00000159352	1	0.937687879123572	1	PSMD4
ENSG00000159377	11	0.9244078614464001	11	PSMB4
ENSG00000159388	21	0.9779114856738443	21	BTG2
ENSG00000159403	2	0.9261318717970358	2	C1R
ENSG00000159409	5	0.9718375364124563	5	CELF3
ENSG00000159433	19	0.7867597562171806	19	STARD9
ENSG00000159592	23	0.9695153091885994	23	GPBP1L1
ENSG00000159658	16	0.9541077323095282	16	EFCAB14
ENSG00000159692	4	0.7512576691409322	4	CTBP1
ENSG00000159712	2	0.9599618223458747	2	ANKRD18CP
ENSG00000159720	4	0.8034932485856545	4	ATP6V0D1
ENSG00000159784	6	0.9434125059129148	6	FAM131B
ENSG00000159840	1	0.8055253943374198	1	ZYX
ENSG00000159873	3	0.9794356205201071	3	CCDC117
ENSG00000159882	14	0.7586144255376794	14	ZNF230
ENSG00000159884	1	0.8456887955616065	1	CCDC107
ENSG00000159915	20	0.8653130200700895	20	ZNF233
ENSG00000160007	8	0.9095914674780262	8	ARHGAP35
ENSG00000160014	5	0.9663356376380143	5	CALM3
ENSG00000160050	1	0.8625025719489109	1	CCDC28B
ENSG00000160055	1	0.669384099075842	1	TMEM234
ENSG00000160062	4	0.7708402893621981	4	ZBTB8A
ENSG00000160072	1	0.8032970537511401	1	ATAD3B
ENSG00000160075	1	0.9569970734236446	1	SSU72
ENSG00000160131	13	0.7514570485803262	13	VMA21
ENSG00000160190	6	0.9699736304550839	6	SLC37A1
ENSG00000160191	22	0.9597968786522131	22	PDE9A
ENSG00000160194	22	0.827113390997144	22	NDUFV3
ENSG00000160199	14	0.9179962986179367	14	PKNOX1
ENSG00000160211	11	0.8934088202046863	11	G6PD
ENSG00000160214	1	0.7961497394971533	1	RRP1
ENSG00000160216	13	0.8170371381578554	13	AGPAT3
ENSG00000160218	13	0.7983708035368614	13	TRAPPC10
ENSG00000160226	22	0.9091832330900786	22	CFAP410
ENSG00000160271	5	0.9731234135097191	5	RALGDS
ENSG00000160305	13	0.891928030995935	13	DIP2A
ENSG00000160325	1	0.888144898110401	1	CACFD1
ENSG00000160326	10	0.8915304464972982	10	SLC2A6
ENSG00000160352	20	0.7130332067785226	20	ZNF714
ENSG00000160392	22	0.7977971130287825	22	C19orf47
ENSG00000160404	1	0.7879682830946024	1	TOR2A
ENSG00000160410	9	0.9518681833296694	9	SHKBP1
ENSG00000160563	1	0.9268073357921929	1	MED27
ENSG00000160570	1	0.8094849091001344	1	DEDD2
ENSG00000160679	9	0.9598026236726515	9	CHTOP
ENSG00000160703	2	0.9083124960789961	2	NLRX1
ENSG00000160710	18	0.8527342682334247	18	ADAR
ENSG00000160752	1	0.9495778980083004	1	FDPS
ENSG00000160753	6	0.9510858828228257	6	RUSC1
ENSG00000160789	15	0.8137934573284509	15	LMNA
ENSG00000160799	1	0.8299275756709185	1	CCDC12
ENSG00000160888	1	0.9096875151190341	1	IER2
ENSG00000160908	15	0.7836539448297815	15	ZNF394
ENSG00000160917	20	0.7413705335404406	20	CPSF4
ENSG00000160932	4	0.6830491359374093	4	LY6E
ENSG00000160948	1	0.9311553736277501	1	VPS28
ENSG00000160949	9	0.8893490330807053	9	TONSL
ENSG00000160953	13	0.9299444072412903	13	PWWP3A
ENSG00000160961	3	0.8843867857710924	3	ZNF333
ENSG00000160963	12	0.9795774114389826	12	COL26A1
ENSG00000160972	10	0.9375251957822844	10	PPP1R16A
ENSG00000160993	1	0.9489744772766372	1	ALKBH4
ENSG00000161016	1	0.9554839600961996	1	RPL8
ENSG00000161036	4	0.8802133244828646	4	LRWD1
ENSG00000161048	2	0.97657934465171	2	NAPEPLD
ENSG00000161057	1	0.958573937126789	1	PSMC2
ENSG00000161082	6	0.9268520178801721	6	CELF5
ENSG00000161091	4	0.7243117585716728	4	MFSD12
ENSG00000161217	18	0.623391076686809	18	PCYT1A
ENSG00000161277	1	0.7953006638475304	1	THAP8
ENSG00000161547	15	0.9496789900489764	15	SRSF2
ENSG00000161642	18	0.855510700896598	18	ZNF385A
ENSG00000161654	13	0.8833017882022427	13	LSM12
ENSG00000161671	11	0.936483590904102	11	EMC10
ENSG00000161800	2	0.983734032640052	2	RACGAP1
ENSG00000161888	9	0.9072221713801222	9	SPC24
ENSG00000161960	1	0.8672929146024528	1	EIF4A1
ENSG00000161970	1	0.9315275389165697	1	RPL26
ENSG00000161980	1	0.9103047176471197	1	POLR3K
ENSG00000162032	1	0.9133000892173492	1	SPSB3
ENSG00000162062	1	0.810082534589947	1	TEDC2
ENSG00000162076	1	0.7793693179135441	1	FLYWCH2
ENSG00000162105	8	0.9802701020990021	8	SHANK2
ENSG00000162188	1	0.7900900241254003	1	GNG3
ENSG00000162191	1	0.9183013816077358	1	UBXN1
ENSG00000162222	1	0.8448743573502966	1	TTC9C
ENSG00000162231	1	0.8956298686311722	1	NXF1
ENSG00000162236	1	0.8748761435128838	1	STX5
ENSG00000162244	1	0.9433785999204153	1	RPL29
ENSG00000162298	14	0.7273924444200268	14	SYVN1
ENSG00000162300	4	0.6492597182497895	4	ZFPL1
ENSG00000162368	3	0.8785863611254777	3	CMPK1
ENSG00000162377	5	0.9400549732352089	5	COA7
ENSG00000162378	7	0.9760802237964897	7	ZYG11B
ENSG00000162384	15	0.8690913668230277	15	CZIB
ENSG00000162402	3	0.8664718678998039	3	USP24
ENSG00000162407	9	0.9552596868456811	9	PLPP3
ENSG00000162430	19	0.826779954794093	19	SELENON
ENSG00000162433	2	0.9308325564477872	2	AK4
ENSG00000162434	23	0.902438766561276	23	JAK1
ENSG00000162490	10	0.9431805461980051	10	DRAXIN
ENSG00000162493	2	0.9750012263526601	2	PDPN
ENSG00000162512	8	0.8748424458030398	8	SDC3
ENSG00000162545	3	0.7695089814821806	3	CAMK2N1
ENSG00000162576	2	0.9804302570651596	2	MXRA8
ENSG00000162616	7	0.851934247052472	7	DNAJB4
ENSG00000162627	10	0.8592330586111223	10	SNX7
ENSG00000162630	6	0.9728764736271452	6	B3GALT2
ENSG00000162670	5	0.9496616395559921	5	BRINP3
ENSG00000162688	8	0.8566385403878772	8	AGL
ENSG00000162692	2	0.9677970920963596	2	VCAM1
ENSG00000162704	6	0.9550377895018337	6	ARPC5
ENSG00000162706	5	0.9748112061646114	5	CADM3
ENSG00000162722	8	0.8617487122965162	8	TRIM58
ENSG00000162734	2	0.9918833414697247	2	PEA15
ENSG00000162735	2	0.9721179426149196	2	PEX19
ENSG00000162775	16	0.9378718631589043	16	RBM15
ENSG00000162819	20	0.8599931952859252	20	BROX
ENSG00000162882	9	0.8596017328548307	9	HAAO
ENSG00000162909	2	0.9445312965613538	2	CAPN2
ENSG00000162923	3	0.8229405093853969	3	WDR26
ENSG00000162928	14	0.669063392136495	14	PEX13
ENSG00000162929	7	0.799181212949018	7	KIAA1841
ENSG00000162944	2	0.9646431532798962	2	RFTN2
ENSG00000162951	12	0.9700744330675034	12	LRRTM1
ENSG00000162961	1	0.9456533645059632	1	DPY30
ENSG00000162972	1	0.8251828543879526	1	MAIP1
ENSG00000162981	20	0.820472787237971	20	LRATD1
ENSG00000163001	4	0.8600184898090361	4	CFAP36
ENSG00000163013	6	0.9211309646435736	6	FBXO41
ENSG00000163032	12	0.9764367333684463	12	VSNL1
ENSG00000163041	1	0.9444296935305339	1	H3-3A
ENSG00000163046	12	0.910907806810179	12	ANKRD30BL
ENSG00000163053	17	0.9672750508797593	17	SLC16A14
ENSG00000163069	13	0.9533635992214764	13	SGCB
ENSG00000163083	2	0.9723192489151489	2	INHBB
ENSG00000163104	14	0.7148326587807489	14	SMARCAD1
ENSG00000163110	2	0.9532257601564451	2	PDLIM5
ENSG00000163125	3	0.8537574464900712	3	RPRD2
ENSG00000163126	7	0.8514931869507646	7	ANKRD23
ENSG00000163156	1	0.8307329916910382	1	SCNM1
ENSG00000163159	1	0.9180225302701315	1	VPS72
ENSG00000163161	18	0.852355977619635	18	ERCC3
ENSG00000163166	15	0.8334096390853541	15	IWS1
ENSG00000163214	17	0.9312697002845218	17	DHX57
ENSG00000163249	20	0.7260700254825556	20	CCNYL1
ENSG00000163291	3	0.8385937694351444	3	PAQR3
ENSG00000163320	7	0.9594147369805577	7	CGGBP1
ENSG00000163328	20	0.7329685269720887	20	GPR155
ENSG00000163344	1	0.8886351324436214	1	PMVK
ENSG00000163349	13	0.8706712565354963	13	HIPK1
ENSG00000163399	5	0.9749271229093457	5	ATP1A1
ENSG00000163406	2	0.9349174711568816	2	SLC15A2
ENSG00000163428	19	0.8726664769499523	19	LRRC58
ENSG00000163444	6	0.9032424882335723	6	TMEM183A
ENSG00000163449	8	0.8702292730379398	8	TMEM169
ENSG00000163453	1	0.962288084636236	1	IGFBP7
ENSG00000163462	12	0.9616629128553703	12	TRIM46
ENSG00000163463	1	0.866349407400046	1	KRTCAP2
ENSG00000163466	11	0.9759228917357601	11	ARPC2
ENSG00000163468	1	0.9232192116544028	1	CCT3
ENSG00000163479	1	0.898985548954101	1	SSR2
ENSG00000163486	6	0.9424037965445623	6	SRGAP2
ENSG00000163507	2	0.9550341056551694	2	CIP2A
ENSG00000163508	21	0.9218887055988553	21	EOMES
ENSG00000163512	22	0.811622687828009	22	AZI2
ENSG00000163527	17	0.9464493074073163	17	STT3B
ENSG00000163528	1	0.7325465611888842	1	CHCHD4
ENSG00000163535	21	0.9624549675142324	21	SGO2
ENSG00000163536	12	0.9638843643770189	12	SERPINI1
ENSG00000163539	8	0.9672625106389153	8	CLASP2
ENSG00000163541	1	0.8221526357578901	1	SUCLG1
ENSG00000163558	7	0.9179757545727394	7	PRKCI
ENSG00000163576	18	0.72314976872518	18	EFHB
ENSG00000163577	20	0.6061750384065779	20	EIF5A2
ENSG00000163596	8	0.9508116545538133	8	ICA1L
ENSG00000163597	20	0.890483242904107	20	SNHG16
ENSG00000163607	1	0.7277188975626164	1	GTPBP8
ENSG00000163625	13	0.7798794271993694	13	WDFY3
ENSG00000163626	4	0.7965358406165363	4	COX18
ENSG00000163634	11	0.8505689874411176	11	THOC7
ENSG00000163635	13	0.7491014274625896	13	ATXN7
ENSG00000163636	1	0.7750709240545703	1	PSMD6
ENSG00000163637	6	0.8639644824262298	6	PRICKLE2
ENSG00000163659	8	0.8305301033328438	8	TIPARP
ENSG00000163660	18	0.8999528330896129	18	CCNL1
ENSG00000163681	20	0.4721586030179794	20	SLMAP
ENSG00000163682	1	0.9118005314477347	1	RPL9
ENSG00000163697	19	0.9047416940632221	19	APBB2
ENSG00000163754	15	0.7736091970898138	15	GYG1
ENSG00000163755	14	0.8182518714891315	14	HPS3
ENSG00000163781	13	0.7820265780290229	13	TOPBP1
ENSG00000163788	17	0.9429725875037307	17	SNRK
ENSG00000163807	13	0.8209046217444878	13	KIAA1143
ENSG00000163808	2	0.9798339268573765	2	KIF15
ENSG00000163832	1	0.8466173380985657	1	ELP6
ENSG00000163848	20	0.816381218832933	20	ZNF148
ENSG00000163872	7	0.8159084417831177	7	YEATS2
ENSG00000163875	10	0.9233912520519698	10	MEAF6
ENSG00000163882	22	0.8302183842437101	22	POLR2H
ENSG00000163904	2	0.971266713621733	2	SENP2
ENSG00000163918	9	0.8965811090286498	9	RFC4
ENSG00000163923	1	0.8514259954678596	1	RPL39L
ENSG00000163931	4	0.7631097068112848	4	TKT
ENSG00000163938	10	0.9437223917790876	10	GNL3
ENSG00000163939	13	0.9438710398760826	13	PBRM1
ENSG00000163946	7	0.7526274821836392	7	TASOR
ENSG00000163950	1	0.9164554685524189	1	SLBP
ENSG00000163956	1	0.803012209073568	1	LRPAP1
ENSG00000163961	19	0.7717187577280272	19	RNF168
ENSG00000164011	22	0.8477032858466712	22	ZNF691
ENSG00000164024	8	0.8822934845135927	8	METAP1
ENSG00000164031	7	0.797821987956167	7	DNAJB14
ENSG00000164032	1	0.8386794384635066	1	H2AZ1
ENSG00000164038	12	0.9647554541171245	12	SLC9B2
ENSG00000164039	21	0.9123071683197922	21	BDH2
ENSG00000164045	2	0.949059805343761	2	CDC25A
ENSG00000164050	23	0.9162801564806689	23	PLXNB1
ENSG00000164054	1	0.8911121379922164	1	SHISA5
ENSG00000164061	8	0.8148476203200529	8	BSN
ENSG00000164062	9	0.8859547540266264	9	APEH
ENSG00000164066	21	0.955142356663483	21	INTU
ENSG00000164073	13	0.7006148330142229	13	MFSD8
ENSG00000164076	5	0.9819411720150509	5	CAMKV
ENSG00000164082	5	0.9664929899375438	5	GRM2
ENSG00000164099	7	0.9290084700418004	7	PRSS12
ENSG00000164104	9	0.9553949723270305	9	HMGB2
